customer_id,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport
Q747686,DSL,Yes,Yes,Yes,No,No,Yes
Q748629,DSL,Yes,No,Yes,No,No,No
Q749337,None,Yes,Yes,No,No,No,No
Q750226,DSL,No,Yes,No,No,Yes,No
Q752886,DSL,Yes,No,No,No,Yes,No
Q754506,Fiber Optic,No,No,Yes,No,No,No
Q756941,Fiber Optic,Yes,Yes,No,Yes,No,No
Q76170,Fiber Optic,Yes,No,No,No,Yes,No
Q764408,None,Yes,No,Yes,No,Yes,No
Q765651,DSL,Yes,Yes,No,Yes,No,No
Q766801,Fiber Optic,Yes,No,No,No,No,Yes
Q768165,None,Yes,No,Yes,Yes,No,No
Q768350,Fiber Optic,Yes,Yes,Yes,Yes,No,No
Q77142,Fiber Optic,Yes,No,Yes,No,Yes,No
Q783171,Fiber Optic,Yes,Yes,No,No,No,Yes
Q785217,DSL,Yes,No,Yes,Yes,Yes,Yes
Q79055,Fiber Optic,Yes,No,Yes,Yes,No,Yes
Q790953,DSL,Yes,No,No,No,Yes,No
Q795879,Fiber Optic,Yes,No,No,No,No,Yes
Q796173,None,Yes,Yes,No,No,Yes,No
Q796182,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
Q801825,Fiber Optic,Yes,No,Yes,Yes,Yes,No
Q804547,Fiber Optic,Yes,Yes,No,No,Yes,No
Q806598,Fiber Optic,Yes,No,No,No,No,Yes
Q81623,DSL,Yes,Yes,No,Yes,No,Yes
Q816736,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
Q817387,DSL,Yes,No,No,No,No,Yes
Q820393,Fiber Optic,Yes,Yes,No,No,Yes,Yes
Q822881,Fiber Optic,Yes,Yes,No,No,No,Yes
Q823836,DSL,Yes,No,No,Yes,Yes,Yes
Q824410,Fiber Optic,Yes,No,No,No,No,Yes
Q825819,DSL,Yes,Yes,Yes,Yes,Yes,No
Q82956,Fiber Optic,Yes,Yes,Yes,Yes,No,No
Q830116,DSL,Yes,No,No,No,No,No
Q831079,None,Yes,No,No,Yes,No,No
Q831134,DSL,Yes,Yes,No,No,No,Yes
Q832279,Fiber Optic,Yes,No,Yes,No,Yes,No
Q83387,DSL,No,Yes,Yes,Yes,Yes,Yes
Q83552,Fiber Optic,Yes,No,No,No,No,No
Q843780,DSL,Yes,Yes,Yes,No,No,Yes
Q848470,None,Yes,Yes,No,No,No,Yes
Q857934,None,Yes,No,Yes,Yes,Yes,Yes
Q858315,Fiber Optic,Yes,No,No,No,No,No
Q864563,Fiber Optic,No,Yes,Yes,No,Yes,Yes
Q867792,Fiber Optic,Yes,Yes,No,No,Yes,Yes
Q87351,DSL,Yes,Yes,No,No,No,No
Q875442,DSL,Yes,Yes,No,No,No,No
Q875708,None,Yes,No,No,No,No,No
Q877999,Fiber Optic,Yes,Yes,No,No,Yes,No
Q878659,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
Q879197,DSL,Yes,Yes,No,No,Yes,Yes
Q880639,Fiber Optic,Yes,No,No,No,No,No
Q881585,Fiber Optic,Yes,No,No,No,No,Yes
Q883651,DSL,Yes,No,No,No,No,Yes
Q890961,DSL,Yes,No,No,Yes,Yes,Yes
Q895834,DSL,Yes,Yes,Yes,No,No,Yes
Q895849,Fiber Optic,Yes,No,Yes,No,Yes,No
Q89705,DSL,Yes,Yes,No,Yes,No,No
Q900168,Fiber Optic,Yes,No,Yes,Yes,Yes,No
Q901861,DSL,Yes,No,No,Yes,No,Yes
Q902286,Fiber Optic,Yes,No,Yes,No,Yes,Yes
Q903534,Fiber Optic,Yes,Yes,No,Yes,No,No
Q904920,None,Yes,No,Yes,Yes,No,Yes
Q907189,Fiber Optic,No,Yes,No,No,No,No
Q908346,Fiber Optic,No,No,No,No,Yes,No
Q908465,None,Yes,Yes,Yes,No,No,No
Q909096,Fiber Optic,Yes,Yes,Yes,Yes,No,No
Q91207,Fiber Optic,No,No,No,Yes,No,No
Q913573,DSL,Yes,Yes,No,No,Yes,Yes
Q917221,Fiber Optic,Yes,Yes,No,No,No,Yes
Q917311,None,Yes,Yes,Yes,Yes,No,No
Q917876,None,Yes,No,No,Yes,No,Yes
Q918017,DSL,Yes,No,Yes,Yes,Yes,No
Q918133,Fiber Optic,No,Yes,Yes,Yes,Yes,No
Q920054,DSL,Yes,No,Yes,No,No,No
Q921359,DSL,Yes,No,No,Yes,No,Yes
Q922652,Fiber Optic,Yes,Yes,No,No,Yes,Yes
Q924752,DSL,Yes,No,No,Yes,Yes,Yes
Q925183,DSL,Yes,Yes,No,No,No,No
Q926339,Fiber Optic,Yes,Yes,No,Yes,No,No
Q932518,Fiber Optic,Yes,No,No,No,No,No
Q937859,Fiber Optic,Yes,Yes,No,Yes,No,Yes
Q938668,DSL,Yes,No,No,Yes,Yes,Yes
Q940232,Fiber Optic,Yes,Yes,No,Yes,No,No
Q940233,DSL,Yes,Yes,Yes,No,No,No
Q940617,DSL,No,No,Yes,No,Yes,Yes
Q941225,Fiber Optic,Yes,No,Yes,Yes,No,No
Q943269,DSL,Yes,Yes,No,No,No,Yes
Q951171,Fiber Optic,Yes,Yes,Yes,No,No,No
Q955462,DSL,Yes,Yes,No,No,No,No
Q956853,DSL,Yes,No,Yes,Yes,Yes,Yes
Q957429,DSL,Yes,No,Yes,Yes,No,No
Q958335,Fiber Optic,No,No,Yes,No,Yes,No
Q958555,DSL,Yes,No,Yes,No,Yes,No
Q969773,Fiber Optic,No,No,Yes,No,No,No
Q971369,None,Yes,No,Yes,Yes,Yes,No
Q978096,DSL,Yes,Yes,No,No,No,No
Q980177,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
Q981830,DSL,Yes,Yes,No,No,No,Yes
Q982792,DSL,Yes,Yes,Yes,Yes,Yes,No
Q983001,Fiber Optic,Yes,No,No,Yes,No,No
Q983560,DSL,Yes,Yes,No,Yes,Yes,No
Q985154,None,Yes,No,No,Yes,Yes,Yes
Q985270,Fiber Optic,Yes,Yes,No,No,No,Yes
Q985321,Fiber Optic,Yes,Yes,Yes,No,No,Yes
Q989344,None,Yes,Yes,No,No,Yes,No
Q991854,Fiber Optic,Yes,Yes,No,No,No,No
Q993779,DSL,Yes,No,No,No,No,No
Q994510,Fiber Optic,No,No,Yes,Yes,No,No
Q994964,None,Yes,Yes,No,Yes,Yes,Yes
Q999794,Fiber Optic,Yes,Yes,Yes,No,No,No
R00006,None,No,Yes,No,No,No,No
R00362,DSL,Yes,No,Yes,No,No,No
R02060,Fiber Optic,No,No,Yes,No,No,Yes
R03630,None,Yes,No,No,Yes,Yes,No
R06305,None,Yes,No,No,Yes,No,No
R101286,Fiber Optic,Yes,No,No,No,No,Yes
R101514,None,Yes,Yes,No,Yes,No,Yes
R104575,None,Yes,No,Yes,No,No,No
R105246,None,Yes,No,Yes,No,No,No
R107699,Fiber Optic,Yes,Yes,Yes,Yes,No,No
R110564,None,Yes,No,No,No,Yes,No
R114719,DSL,Yes,No,Yes,Yes,No,No
R119419,Fiber Optic,Yes,Yes,No,No,Yes,No
R120686,None,Yes,Yes,No,Yes,Yes,No
R121075,Fiber Optic,Yes,No,Yes,No,Yes,Yes
R12402,None,Yes,Yes,Yes,No,Yes,Yes
R125693,None,Yes,Yes,Yes,Yes,Yes,Yes
R132582,None,Yes,Yes,No,No,Yes,No
R136473,Fiber Optic,Yes,No,No,No,No,Yes
R140169,Fiber Optic,Yes,No,No,No,No,No
R140732,DSL,Yes,Yes,No,No,No,Yes
R145875,None,Yes,Yes,No,No,No,Yes
R15145,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
R158965,None,Yes,No,No,Yes,Yes,No
R163571,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R164095,None,Yes,No,Yes,No,No,Yes
R166251,DSL,Yes,Yes,No,No,Yes,No
R17437,DSL,No,No,No,No,Yes,Yes
R176145,DSL,Yes,No,No,Yes,No,No
R180138,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
R183041,Fiber Optic,Yes,Yes,Yes,Yes,No,No
R184517,DSL,Yes,Yes,No,No,Yes,No
R18517,None,Yes,No,No,No,No,No
R186116,DSL,Yes,Yes,No,Yes,No,Yes
R189303,Fiber Optic,Yes,Yes,No,No,No,No
R190531,DSL,Yes,Yes,Yes,No,Yes,No
R19086,DSL,Yes,No,No,No,Yes,No
R191104,None,Yes,No,Yes,Yes,No,Yes
R19302,Fiber Optic,No,Yes,No,No,No,Yes
R194134,None,Yes,Yes,No,No,Yes,Yes
R195318,Fiber Optic,Yes,No,Yes,No,No,No
R195593,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
R197427,Fiber Optic,Yes,No,No,No,Yes,Yes
R197571,DSL,No,No,Yes,No,No,Yes
R199135,Fiber Optic,Yes,No,No,No,No,No
R202583,Fiber Optic,Yes,No,No,No,No,Yes
R208839,Fiber Optic,Yes,No,No,Yes,No,Yes
R211232,None,Yes,Yes,Yes,No,Yes,No
R212242,Fiber Optic,Yes,No,Yes,No,No,No
R213587,Fiber Optic,Yes,No,No,No,No,No
R21451,DSL,Yes,Yes,No,Yes,No,No
R216803,Fiber Optic,Yes,No,No,No,Yes,Yes
R218463,Fiber Optic,Yes,No,Yes,No,No,No
R220815,Fiber Optic,Yes,No,Yes,Yes,No,Yes
R22735,Fiber Optic,Yes,Yes,No,Yes,No,No
R232591,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
R233118,DSL,Yes,No,Yes,Yes,No,Yes
R235433,None,Yes,Yes,No,Yes,No,No
R235638,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R236363,Fiber Optic,Yes,Yes,No,Yes,No,Yes
R238153,Fiber Optic,No,Yes,Yes,No,No,No
R239359,DSL,Yes,Yes,No,Yes,Yes,Yes
R240894,DSL,Yes,Yes,No,No,Yes,No
R241049,None,Yes,No,No,No,No,Yes
R241100,Fiber Optic,Yes,No,No,No,Yes,No
R243729,None,No,No,Yes,Yes,No,Yes
R244586,None,Yes,No,No,Yes,Yes,No
R245369,None,Yes,Yes,No,Yes,No,Yes
R246702,Fiber Optic,Yes,No,No,Yes,Yes,No
R249864,Fiber Optic,Yes,No,No,No,No,No
R252374,DSL,Yes,No,Yes,Yes,Yes,No
R255244,Fiber Optic,No,No,No,No,Yes,No
R257036,DSL,Yes,No,Yes,No,Yes,No
R257162,DSL,Yes,Yes,No,Yes,Yes,No
R261202,None,Yes,Yes,No,Yes,No,Yes
R264112,Fiber Optic,Yes,No,Yes,Yes,No,No
R26748,DSL,Yes,No,Yes,No,No,No
R269337,None,Yes,No,No,Yes,Yes,Yes
R276130,DSL,Yes,No,Yes,Yes,No,No
R27796,Fiber Optic,Yes,Yes,No,No,No,No
R279501,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R279593,Fiber Optic,Yes,No,No,No,Yes,No
R28109,None,Yes,No,No,Yes,Yes,Yes
R282758,None,Yes,Yes,No,No,No,No
R284006,DSL,Yes,No,Yes,No,No,No
R286623,DSL,Yes,Yes,Yes,No,No,No
R287565,Fiber Optic,Yes,No,Yes,Yes,No,No
R290249,DSL,Yes,No,No,Yes,Yes,No
R293676,DSL,Yes,No,Yes,Yes,Yes,Yes
R294804,Fiber Optic,Yes,No,Yes,No,Yes,No
R29520,None,Yes,No,No,Yes,No,Yes
R297258,Fiber Optic,No,No,Yes,No,No,No
R297432,DSL,Yes,No,No,Yes,Yes,Yes
R299073,Fiber Optic,Yes,No,Yes,No,No,No
R30010,DSL,Yes,Yes,Yes,No,No,No
R301897,None,No,Yes,No,No,No,No
R302272,DSL,No,No,No,Yes,No,No
R302701,Fiber Optic,Yes,No,Yes,No,Yes,No
R304458,Fiber Optic,Yes,Yes,No,Yes,No,No
R30489,Fiber Optic,Yes,Yes,Yes,Yes,No,No
R305280,Fiber Optic,No,Yes,No,Yes,Yes,Yes
R305714,DSL,No,No,No,Yes,Yes,Yes
R307149,Fiber Optic,No,No,No,Yes,Yes,Yes
R310574,DSL,Yes,No,Yes,No,No,No
R310806,DSL,Yes,Yes,No,Yes,No,No
R313998,DSL,Yes,Yes,Yes,Yes,No,No
R317114,DSL,Yes,No,No,No,Yes,No
R317720,Fiber Optic,Yes,No,No,Yes,Yes,No
R338627,Fiber Optic,Yes,No,Yes,No,No,Yes
R338988,DSL,Yes,No,No,No,Yes,No
R339976,Fiber Optic,Yes,No,Yes,Yes,Yes,No
R346421,DSL,No,No,No,No,Yes,No
R347015,None,Yes,No,No,No,No,No
R349356,Fiber Optic,Yes,Yes,No,Yes,Yes,No
R350576,DSL,Yes,No,No,Yes,No,No
R352582,Fiber Optic,Yes,No,No,No,No,No
R358950,None,Yes,No,No,No,Yes,No
R359034,DSL,Yes,Yes,No,Yes,Yes,No
R359792,None,Yes,Yes,Yes,Yes,Yes,No
R360718,DSL,Yes,Yes,Yes,Yes,No,Yes
R361159,Fiber Optic,Yes,No,No,No,Yes,Yes
R369407,Fiber Optic,Yes,No,No,Yes,No,No
R370396,Fiber Optic,Yes,Yes,Yes,Yes,No,No
R373783,Fiber Optic,Yes,No,No,No,No,Yes
R374499,Fiber Optic,Yes,Yes,No,No,Yes,No
R376184,DSL,Yes,No,No,No,Yes,No
R378039,None,Yes,Yes,Yes,No,No,Yes
R378631,DSL,Yes,No,Yes,No,No,Yes
R379090,Fiber Optic,Yes,No,No,Yes,Yes,No
R38090,Fiber Optic,Yes,No,Yes,Yes,Yes,No
R389257,DSL,No,No,Yes,Yes,No,No
R39027,Fiber Optic,Yes,Yes,No,No,No,Yes
R391342,Fiber Optic,Yes,No,Yes,Yes,Yes,No
R392539,Fiber Optic,Yes,No,No,No,No,Yes
R394240,DSL,Yes,Yes,No,No,No,No
R394501,Fiber Optic,Yes,No,No,No,No,No
R398309,Fiber Optic,Yes,No,Yes,Yes,No,No
R40372,DSL,Yes,No,No,No,No,Yes
R407604,Fiber Optic,Yes,No,Yes,Yes,No,Yes
R409216,DSL,Yes,No,Yes,No,No,No
R416972,Fiber Optic,Yes,Yes,No,Yes,Yes,No
R418240,None,Yes,Yes,No,No,No,No
R41832,DSL,Yes,No,No,No,Yes,No
R424568,DSL,Yes,Yes,No,Yes,No,No
R42493,DSL,Yes,Yes,No,No,Yes,Yes
R425303,Fiber Optic,Yes,Yes,No,No,No,No
R42852,None,Yes,Yes,Yes,Yes,Yes,No
R430129,Fiber Optic,No,Yes,No,Yes,No,No
R433697,DSL,Yes,No,No,No,No,No
R434150,Fiber Optic,Yes,Yes,No,Yes,Yes,No
R437395,Fiber Optic,No,Yes,No,Yes,Yes,No
R437917,None,Yes,No,No,No,No,No
R447088,Fiber Optic,Yes,Yes,No,No,No,No
R453449,DSL,Yes,Yes,Yes,No,No,Yes
R455390,Fiber Optic,Yes,No,Yes,Yes,No,No
R456927,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
R457250,None,Yes,Yes,Yes,Yes,No,No
R45785,Fiber Optic,Yes,No,No,Yes,Yes,No
R457980,None,Yes,No,No,No,Yes,Yes
R458698,DSL,Yes,No,No,No,No,No
R462414,Fiber Optic,No,Yes,Yes,No,No,No
R463442,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
R463708,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
R464272,DSL,Yes,No,No,No,Yes,No
R468131,DSL,Yes,No,No,Yes,Yes,No
R468320,DSL,Yes,Yes,No,No,Yes,Yes
R468786,DSL,Yes,No,No,Yes,No,Yes
R470956,None,Yes,Yes,No,Yes,Yes,No
R471623,DSL,Yes,No,No,No,No,No
R472225,Fiber Optic,Yes,No,Yes,No,Yes,Yes
R481476,DSL,Yes,Yes,Yes,No,No,Yes
R486370,Fiber Optic,Yes,No,Yes,No,Yes,Yes
R486479,DSL,Yes,No,Yes,Yes,No,No
R490270,DSL,Yes,Yes,Yes,Yes,No,No
R49034,None,Yes,Yes,No,No,No,No
R490596,None,Yes,No,Yes,Yes,Yes,No
R492326,None,Yes,No,No,No,No,Yes
R493661,None,Yes,Yes,Yes,No,No,Yes
R49403,None,Yes,No,No,No,No,No
R495303,Fiber Optic,Yes,Yes,No,No,No,No
R496936,DSL,Yes,Yes,Yes,No,No,Yes
R501652,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
R506451,None,Yes,Yes,No,No,No,Yes
R511812,None,Yes,Yes,No,No,Yes,No
R512349,DSL,Yes,Yes,Yes,Yes,Yes,No
R512389,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R513986,Fiber Optic,Yes,Yes,No,Yes,Yes,No
R517437,Fiber Optic,Yes,Yes,No,No,Yes,No
R518161,Fiber Optic,Yes,No,No,Yes,No,No
R518278,Fiber Optic,Yes,No,No,Yes,No,No
R524267,Fiber Optic,No,No,Yes,No,No,No
R525686,Fiber Optic,Yes,No,No,Yes,Yes,Yes
R526092,Fiber Optic,Yes,Yes,No,Yes,No,Yes
R532468,DSL,No,Yes,No,Yes,Yes,No
R536449,Fiber Optic,Yes,Yes,No,No,No,No
R54030,None,Yes,No,No,Yes,No,Yes
R540763,Fiber Optic,Yes,No,Yes,Yes,No,Yes
R542144,Fiber Optic,Yes,No,Yes,No,No,No
R548809,Fiber Optic,Yes,No,No,Yes,No,Yes
R549694,DSL,Yes,No,Yes,No,No,Yes
R556050,None,Yes,Yes,No,No,No,No
R563759,None,Yes,Yes,No,No,Yes,No
R564739,Fiber Optic,Yes,No,No,No,No,No
R565040,Fiber Optic,Yes,Yes,No,Yes,No,Yes
R566470,None,Yes,No,No,No,Yes,No
R568011,DSL,Yes,Yes,Yes,No,No,No
R570772,Fiber Optic,Yes,Yes,No,No,No,Yes
R576269,DSL,Yes,Yes,Yes,No,No,Yes
R577652,DSL,Yes,Yes,No,No,No,No
R581784,Fiber Optic,Yes,No,No,No,Yes,No
R582802,DSL,Yes,No,Yes,No,Yes,Yes
R590022,DSL,Yes,Yes,No,No,No,Yes
R590860,Fiber Optic,Yes,Yes,No,No,Yes,No
R591403,DSL,Yes,No,No,No,No,No
R59213,Fiber Optic,Yes,No,No,Yes,Yes,No
R593691,Fiber Optic,No,No,Yes,Yes,No,Yes
R593883,DSL,Yes,No,No,No,No,Yes
R597388,Fiber Optic,Yes,No,No,No,No,Yes
R600913,Fiber Optic,Yes,No,No,Yes,No,No
R602344,Fiber Optic,Yes,No,Yes,No,Yes,No
R607131,None,Yes,No,No,No,No,Yes
R609595,DSL,Yes,No,No,Yes,Yes,No
R610483,DSL,Yes,Yes,No,Yes,No,No
R611870,None,Yes,No,Yes,Yes,Yes,No
R612188,Fiber Optic,Yes,Yes,No,No,No,Yes
R616110,Fiber Optic,No,Yes,No,No,No,Yes
R619213,Fiber Optic,Yes,No,No,Yes,No,No
R620556,None,Yes,No,No,No,Yes,Yes
R622504,DSL,Yes,Yes,Yes,No,Yes,No
R623602,Fiber Optic,Yes,No,No,No,Yes,Yes
R624685,Fiber Optic,Yes,No,No,No,Yes,No
R624962,Fiber Optic,Yes,Yes,No,No,Yes,No
R625368,None,Yes,No,No,Yes,Yes,No
R625579,Fiber Optic,Yes,Yes,Yes,Yes,No,No
R628814,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R629443,DSL,Yes,No,No,Yes,Yes,No
R633194,Fiber Optic,Yes,No,Yes,Yes,No,Yes
R639888,Fiber Optic,Yes,No,No,Yes,No,Yes
R640213,Fiber Optic,Yes,No,No,Yes,Yes,Yes
R640991,Fiber Optic,Yes,No,No,No,Yes,No
R64763,None,Yes,Yes,No,Yes,Yes,No
R655332,DSL,Yes,Yes,No,Yes,No,No
R65614,Fiber Optic,Yes,Yes,No,No,Yes,No
R657154,Fiber Optic,Yes,No,No,Yes,Yes,No
R657635,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R658797,None,Yes,Yes,No,Yes,Yes,No
R659226,Fiber Optic,Yes,No,Yes,No,No,No
R660727,DSL,Yes,No,Yes,No,Yes,No
R665506,Fiber Optic,Yes,No,No,No,No,Yes
R671272,None,No,Yes,No,No,No,Yes
R673895,Fiber Optic,Yes,Yes,No,Yes,Yes,No
R676234,None,Yes,No,Yes,No,No,No
R685222,Fiber Optic,Yes,No,Yes,No,No,No
R685505,Fiber Optic,Yes,No,No,No,No,No
R68561,Fiber Optic,Yes,No,No,No,No,No
R686175,None,Yes,Yes,No,No,No,No
R686984,Fiber Optic,Yes,Yes,No,No,No,No
R687130,None,Yes,Yes,No,No,Yes,No
R69161,Fiber Optic,Yes,No,No,Yes,Yes,Yes
R692612,DSL,Yes,Yes,Yes,No,No,Yes
R699182,None,Yes,No,Yes,No,Yes,No
R699488,None,Yes,No,No,No,Yes,No
R702919,DSL,Yes,Yes,Yes,Yes,No,No
R703450,Fiber Optic,Yes,No,No,No,No,No
R703770,Fiber Optic,Yes,No,No,No,Yes,No
R709721,Fiber Optic,Yes,Yes,Yes,No,No,Yes
R710663,None,Yes,No,No,Yes,No,Yes
R711547,DSL,Yes,No,No,No,Yes,Yes
R711733,DSL,Yes,No,Yes,No,No,Yes
R714397,DSL,No,No,No,No,No,No
R714826,None,Yes,Yes,Yes,No,No,No
R715020,Fiber Optic,Yes,Yes,No,Yes,No,No
R716458,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
R717119,DSL,Yes,Yes,Yes,No,No,Yes
R720761,Fiber Optic,Yes,Yes,No,No,No,No
R723405,Fiber Optic,Yes,No,Yes,Yes,Yes,No
R723551,Fiber Optic,Yes,Yes,No,Yes,No,No
R726035,Fiber Optic,Yes,Yes,No,No,No,Yes
R726654,Fiber Optic,No,No,No,Yes,No,Yes
R72816,Fiber Optic,Yes,No,No,No,Yes,Yes
R729456,None,No,Yes,Yes,No,No,No
R734009,Fiber Optic,Yes,Yes,No,Yes,Yes,No
R736057,Fiber Optic,Yes,No,Yes,Yes,No,No
R736548,Fiber Optic,Yes,No,No,Yes,No,Yes
R753498,Fiber Optic,Yes,No,Yes,Yes,Yes,No
R75508,Fiber Optic,Yes,No,Yes,Yes,No,No
R756541,None,Yes,No,Yes,No,No,Yes
R760297,Fiber Optic,Yes,No,No,No,No,No
R760429,None,Yes,Yes,No,No,No,No
R767834,None,Yes,No,No,No,Yes,Yes
R768749,Fiber Optic,Yes,Yes,No,No,No,No
R776311,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R779327,None,No,No,No,No,Yes,Yes
R789763,DSL,Yes,No,No,No,No,No
R790383,Fiber Optic,No,Yes,No,Yes,No,Yes
R791095,Fiber Optic,Yes,Yes,No,Yes,No,No
R793629,DSL,No,No,Yes,Yes,Yes,No
R796813,DSL,Yes,No,No,No,No,Yes
R800834,Fiber Optic,Yes,No,Yes,Yes,No,No
R808701,Fiber Optic,Yes,No,No,Yes,Yes,No
R814132,None,Yes,Yes,Yes,No,No,Yes
R818123,Fiber Optic,Yes,Yes,No,No,Yes,No
R818704,Fiber Optic,Yes,No,Yes,Yes,Yes,No
R81991,Fiber Optic,Yes,No,No,No,No,No
R820189,Fiber Optic,No,No,No,No,No,No
R825099,Fiber Optic,Yes,No,No,Yes,No,No
R829775,Fiber Optic,Yes,Yes,No,No,No,Yes
R832481,Fiber Optic,Yes,Yes,Yes,No,Yes,No
R832538,Fiber Optic,No,No,Yes,Yes,No,Yes
R836772,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
R838413,DSL,Yes,No,No,No,No,Yes
R838901,None,Yes,No,Yes,Yes,Yes,No
R846970,DSL,Yes,Yes,No,No,No,No
R850000,DSL,Yes,Yes,No,Yes,No,No
R851367,None,Yes,No,No,No,Yes,Yes
R855127,DSL,Yes,No,No,Yes,No,No
R857699,Fiber Optic,Yes,No,No,No,No,Yes
R860464,None,Yes,No,No,No,No,No
R86309,DSL,Yes,Yes,No,Yes,Yes,Yes
R863246,None,Yes,No,Yes,No,No,No
R866150,None,Yes,No,Yes,Yes,Yes,No
R867905,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R882445,DSL,Yes,No,Yes,No,Yes,No
R889523,Fiber Optic,Yes,No,No,No,No,Yes
R892929,None,Yes,Yes,No,Yes,Yes,Yes
R893008,Fiber Optic,Yes,Yes,Yes,No,Yes,No
R893524,Fiber Optic,Yes,Yes,No,No,Yes,No
R895680,Fiber Optic,Yes,No,No,Yes,No,No
R896555,Fiber Optic,No,No,No,Yes,Yes,No
R897688,Fiber Optic,Yes,No,Yes,Yes,Yes,No
R899126,Fiber Optic,Yes,No,Yes,No,Yes,No
R905881,DSL,Yes,No,Yes,No,Yes,Yes
R91007,None,No,No,No,Yes,No,Yes
R911770,DSL,Yes,No,Yes,No,No,Yes
R912684,None,Yes,No,No,No,Yes,Yes
R912808,DSL,Yes,No,No,No,Yes,No
R918917,Fiber Optic,Yes,No,Yes,Yes,No,Yes
R922241,Fiber Optic,Yes,No,No,Yes,No,No
R926461,Fiber Optic,Yes,No,No,No,No,No
R931562,Fiber Optic,Yes,Yes,No,Yes,No,No
R934554,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
R934959,Fiber Optic,Yes,Yes,Yes,No,Yes,No
R935213,Fiber Optic,Yes,Yes,Yes,No,Yes,No
R935847,DSL,Yes,No,Yes,Yes,No,Yes
R938984,DSL,Yes,Yes,Yes,No,Yes,Yes
R939963,DSL,No,Yes,No,No,Yes,No
R941342,None,Yes,Yes,Yes,No,No,No
R944888,DSL,Yes,No,No,No,No,No
R94532,None,Yes,No,No,No,Yes,Yes
R945498,Fiber Optic,Yes,Yes,No,Yes,No,Yes
R949574,None,Yes,Yes,No,Yes,Yes,Yes
R950820,Fiber Optic,Yes,No,Yes,No,No,No
R957727,DSL,Yes,No,No,Yes,Yes,Yes
R958596,Fiber Optic,Yes,Yes,No,No,Yes,Yes
R960206,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
R960457,DSL,Yes,Yes,No,No,Yes,No
R962213,Fiber Optic,Yes,Yes,Yes,No,Yes,No
R963388,DSL,Yes,Yes,Yes,Yes,Yes,No
R967541,Fiber Optic,Yes,No,No,Yes,No,No
R973770,DSL,Yes,Yes,No,No,Yes,No
R974562,DSL,Yes,No,No,No,No,No
R974706,Fiber Optic,Yes,Yes,No,No,No,No
R976757,Fiber Optic,Yes,No,Yes,No,No,No
R976797,DSL,Yes,No,No,Yes,Yes,No
R981365,Fiber Optic,Yes,Yes,Yes,No,Yes,No
R982501,Fiber Optic,Yes,No,No,Yes,No,No
R983561,Fiber Optic,Yes,Yes,No,Yes,No,No
R98590,None,No,Yes,Yes,No,Yes,Yes
R986544,DSL,Yes,Yes,No,No,No,No
R996865,DSL,Yes,Yes,Yes,Yes,No,Yes
R997294,DSL,Yes,Yes,No,Yes,No,No
R999401,DSL,Yes,No,No,No,No,Yes
S05848,Fiber Optic,Yes,Yes,No,Yes,No,No
S06268,Fiber Optic,Yes,No,No,No,No,No
S06924,DSL,Yes,Yes,Yes,No,No,No
S09313,DSL,Yes,Yes,No,Yes,No,Yes
S100728,DSL,No,Yes,No,Yes,Yes,No
S102431,Fiber Optic,Yes,Yes,No,No,No,No
S103816,DSL,Yes,No,Yes,Yes,Yes,Yes
S105011,DSL,Yes,Yes,Yes,Yes,Yes,Yes
S109814,None,Yes,No,Yes,Yes,Yes,No
S11116,Fiber Optic,Yes,Yes,Yes,Yes,No,No
S112154,None,No,Yes,No,No,Yes,No
S112967,DSL,Yes,No,No,Yes,Yes,Yes
S113370,DSL,Yes,Yes,No,No,No,Yes
S120509,Fiber Optic,Yes,Yes,Yes,No,No,No
S121250,None,Yes,No,Yes,No,No,Yes
S122516,Fiber Optic,Yes,No,No,Yes,No,No
S123232,Fiber Optic,Yes,Yes,Yes,No,Yes,No
S125158,None,Yes,No,No,No,Yes,No
S129672,None,Yes,Yes,No,No,Yes,No
S130816,DSL,No,Yes,No,No,No,No
