customer_id,Timely_Responses,Timely Fixes,Timely_Replacement,Reliability,Options,Respectful,Courteous,Active_Listening
P883127,4,4,4,4,4,5,3,4
P883191,3,3,4,4,3,4,5,4
P885612,4,4,4,4,4,5,3,3
P888263,4,4,3,2,5,3,3,2
P888518,3,3,4,4,4,3,3,4
P89048,4,3,4,3,3,3,3,3
P892051,2,3,4,3,4,4,4,2
P895687,6,5,6,3,2,5,6,5
P897691,4,4,4,4,4,3,4,3
P899160,2,3,3,3,4,5,3,5
P899179,4,4,3,3,3,4,2,3
P899811,3,3,4,3,4,4,4,2
P902500,3,2,3,3,5,3,4,2
P903134,3,3,3,4,3,3,3,3
P903407,4,4,5,2,3,2,3,3
P905987,3,3,1,3,5,2,2,2
P911138,6,5,5,3,3,4,3,4
P913243,3,3,5,5,3,3,3,4
P91417,2,3,2,3,4,3,3,5
P914552,4,4,4,3,4,5,5,5
P915334,4,4,5,4,3,5,4,5
P925816,3,4,4,2,4,3,2,2
P92726,2,2,2,4,5,1,3,3
P930411,3,4,4,3,3,4,4,3
P935385,3,4,4,3,2,5,3,5
P937306,4,4,5,3,4,4,4,5
P938583,3,4,4,4,3,4,4,5
P940638,3,3,4,2,3,3,5,3
P940749,5,3,3,3,6,3,3,2
P942401,4,4,4,4,2,5,5,3
P944183,5,5,4,2,4,4,3,3
P94424,3,4,4,3,3,4,5,3
P945462,4,4,3,4,3,5,6,3
P946439,3,3,3,4,3,2,2,2
P947144,3,3,4,4,4,1,4,4
P948888,5,4,4,3,5,5,3,3
P954849,2,3,2,3,1,3,4,5
P955847,4,3,3,3,5,3,3,4
P956414,2,3,4,5,2,3,3,5
P960014,4,3,4,4,4,3,5,4
P961504,5,4,4,3,4,5,4,6
P964793,3,3,2,3,4,3,4,4
P968345,5,5,4,2,3,3,4,3
P96900,4,5,5,2,3,5,4,5
P973504,3,3,3,4,2,2,3,5
P974421,3,3,1,2,4,2,3,3
P975854,3,2,2,3,5,2,1,3
P976608,3,4,3,2,5,4,3,2
P978672,4,4,4,3,5,3,4,3
P979238,5,5,4,4,3,4,4,4
P979899,2,2,3,4,4,3,4,4
P980194,3,3,4,3,5,3,3,4
P982922,4,5,4,6,2,5,5,4
P986012,3,5,4,3,2,5,5,5
P987255,2,3,2,2,5,3,3,4
P987295,2,4,4,3,4,2,4,2
P988126,3,2,2,2,4,1,3,3
P994086,5,5,5,4,5,4,4,3
P997019,3,4,4,3,3,5,5,3
P997581,4,5,4,5,2,4,5,6
P998280,3,4,2,4,4,3,3,5
P99854,4,4,4,2,2,4,5,4
P99969,3,4,4,4,5,4,3,3
Q03604,3,2,2,1,4,2,3,2
Q06720,3,4,3,3,3,3,3,3
Q08338,3,3,3,3,5,2,1,4
Q09894,4,4,4,3,5,5,3,3
Q100782,4,5,5,2,6,3,4,3
Q103360,5,5,4,4,4,5,4,5
Q103481,2,3,3,4,2,4,6,5
Q105645,3,3,1,4,3,4,3,5
Q108937,2,3,3,2,3,3,4,3
Q109692,3,3,5,2,4,3,2,2
Q111213,4,3,3,5,2,4,4,6
Q11232,5,4,4,3,4,4,5,5
Q112325,3,4,3,5,2,4,3,4
Q118737,4,5,4,3,4,2,3,3
Q120783,4,3,3,5,2,5,3,4
Q121262,4,3,3,2,7,2,1,2
Q122695,4,3,3,4,3,3,4,3
Q125031,3,4,4,4,4,3,3,3
Q127546,4,4,3,3,2,4,4,4
Q127985,3,3,3,3,4,4,3,4
Q136086,5,4,4,4,3,5,4,6
Q138800,5,5,5,5,3,5,5,4
Q139076,2,3,2,4,4,4,3,4
Q140635,4,4,3,3,3,5,3,5
Q14524,3,1,3,4,4,3,4,5
Q147103,4,4,4,3,6,2,4,2
Q147980,4,4,5,4,3,4,4,4
Q150878,2,2,1,4,3,3,3,4
Q154305,4,4,3,5,3,4,4,4
Q154549,5,4,4,4,3,4,5,4
Q154739,5,5,5,3,3,4,3,4
Q155887,2,2,3,2,3,4,3,2
Q156955,4,3,4,4,4,4,4,3
Q158204,3,4,2,3,3,3,2,4
Q163995,5,3,4,5,3,6,4,4
Q164590,3,4,3,5,5,4,4,4
Q166427,1,2,1,3,3,1,2,3
Q170446,2,1,2,4,5,2,4,3
Q17056,4,4,4,4,3,3,3,3
Q17301,3,4,3,3,3,4,4,2
Q18512,4,3,3,2,4,3,4,5
Q186415,3,3,5,4,4,4,4,3
Q18721,3,4,4,3,4,4,3,4
Q190990,4,4,3,4,4,4,4,3
Q19503,1,2,2,4,4,3,3,3
Q197121,3,3,3,2,2,3,3,3
Q200925,3,3,3,3,5,3,4,3
Q202776,3,4,4,3,5,3,3,3
Q20365,4,3,3,4,3,3,3,2
Q206821,4,3,4,2,5,3,3,2
Q213577,4,4,3,3,3,3,1,3
Q216774,4,4,3,3,3,2,4,3
Q216789,3,4,2,3,4,2,4,3
Q221326,3,4,3,2,4,2,3,2
Q226767,3,3,3,4,4,3,3,5
Q240766,4,5,4,3,3,5,6,4
Q242803,3,4,4,3,5,3,2,4
Q246510,2,1,3,4,4,3,3,2
Q248113,3,3,3,4,3,4,3,4
Q24833,3,4,5,4,2,4,2,4
Q251689,3,4,3,5,2,6,6,6
Q252222,4,4,4,4,4,5,4,6
Q253167,3,3,3,5,2,4,4,5
Q259243,3,2,3,4,4,3,3,4
Q261805,3,2,2,3,4,4,4,4
Q263465,5,4,4,3,4,4,4,3
Q26506,4,4,3,4,3,4,3,3
Q270313,3,3,4,4,3,4,4,4
Q270422,3,4,5,3,5,3,2,4
Q272209,5,5,4,4,4,3,5,3
Q272593,4,3,5,5,3,5,4,4
Q273317,4,5,4,2,4,3,4,2
Q275471,3,3,2,2,5,2,4,3
Q277283,2,3,3,3,3,3,3,3
Q279060,5,5,5,4,4,4,5,4
Q288900,4,2,4,4,4,4,3,2
Q291298,3,4,4,4,2,4,5,3
Q291482,4,3,4,2,2,4,4,4
Q292404,4,3,3,1,4,3,5,4
Q296862,5,4,4,3,4,6,3,2
Q299497,5,4,5,3,3,3,4,4
Q301443,5,5,5,5,2,6,5,5
Q311850,4,3,3,4,3,5,5,4
Q314433,2,3,3,3,2,4,3,2
Q317026,4,3,2,4,4,4,3,4
Q32290,4,4,5,5,2,3,4,3
Q326191,4,5,4,3,5,4,4,5
Q335167,4,5,2,4,4,4,4,6
Q344342,4,3,3,2,4,4,3,2
Q345021,3,4,4,3,4,3,2,3
Q345034,3,2,4,5,4,2,3,4
Q346035,3,3,4,3,4,2,5,4
Q347541,4,3,2,3,3,3,3,4
Q348067,4,5,3,5,3,3,4,3
Q348233,3,4,3,2,3,4,3,3
Q352952,3,4,3,4,3,3,3,2
Q354961,2,3,2,4,3,3,2,4
Q358582,3,2,3,2,6,2,1,3
Q359434,4,4,4,4,3,3,4,3
Q359482,2,2,2,4,2,3,3,2
Q366127,2,2,3,5,4,3,4,2
Q368636,5,4,6,2,4,4,4,3
Q369666,4,3,3,4,3,4,4,2
Q373527,3,2,3,3,5,1,2,1
Q377307,5,3,4,3,2,4,5,3
Q378136,3,4,2,3,4,3,4,4
Q378447,4,4,4,4,4,4,4,4
Q378814,5,4,3,4,5,2,2,4
Q38182,4,4,4,3,6,3,2,2
Q385070,5,6,5,3,4,4,3,5
Q386914,3,3,3,3,5,2,3,1
Q393526,4,4,4,4,3,4,3,3
Q404548,3,2,5,5,2,2,4,3
Q404599,5,6,5,3,2,6,4,4
Q407375,2,2,3,4,3,3,3,3
Q408580,3,2,4,3,5,3,3,4
Q40996,5,5,5,3,4,5,4,5
Q416534,4,4,2,5,2,5,4,5
Q417407,5,5,5,3,4,4,3,3
Q418090,3,3,4,3,4,2,3,3
Q419416,2,3,4,3,4,2,1,2
Q420319,4,4,3,5,3,4,4,4
Q420732,3,3,3,4,2,3,3,2
Q420912,3,4,2,4,4,3,3,3
Q423150,4,6,5,4,3,6,5,4
Q424071,4,3,4,3,5,3,3,2
Q428611,6,5,5,5,2,5,5,5
Q430632,4,4,4,4,4,3,4,4
Q43671,3,3,1,2,4,4,5,3
Q437352,3,3,3,4,2,3,4,3
Q439921,5,4,5,4,4,3,4,3
Q441224,3,1,3,2,4,3,2,3
Q445599,4,3,4,4,3,3,3,3
Q448092,2,2,1,4,3,5,5,4
Q450492,4,5,3,4,4,4,4,5
Q453288,3,5,5,5,2,5,3,5
Q455677,3,3,3,6,2,5,4,4
Q461091,4,4,3,4,3,4,4,4
Q466195,4,4,3,3,4,4,4,4
Q46672,3,3,4,2,5,3,3,3
Q467770,2,3,2,5,3,4,4,3
Q470894,4,3,3,3,3,3,4,5
Q472250,4,4,4,4,3,3,4,3
Q474525,2,3,2,4,4,4,2,4
Q482787,3,4,3,3,3,2,2,4
Q483838,3,4,3,3,4,4,2,4
Q485617,3,4,5,3,2,4,3,2
Q485812,3,3,4,2,4,2,4,3
Q486828,3,3,2,1,5,1,3,3
Q486994,3,5,6,4,3,4,4,4
Q490945,5,6,5,6,2,5,4,5
Q491027,3,3,3,4,4,2,3,4
Q491662,4,3,5,3,6,2,4,3
Q495387,3,3,5,4,2,4,4,4
Q495449,3,3,3,3,4,3,5,4
Q498262,4,4,3,2,5,3,3,4
Q501175,3,4,3,4,4,4,2,5
Q501688,4,5,4,5,2,5,5,4
Q505376,2,2,3,4,2,3,3,3
Q517071,4,3,4,4,3,5,5,5
Q517075,3,4,3,4,4,3,4,3
Q52006,5,4,5,3,3,5,4,3
Q520116,3,4,2,4,4,4,3,3
Q523567,3,2,3,3,2,3,5,3
Q52428,3,2,2,4,3,4,4,4
Q526622,3,3,3,3,5,3,3,4
Q527077,3,4,4,5,2,5,4,3
Q527117,4,5,3,5,2,4,4,7
Q527467,2,2,2,4,4,2,3,2
Q527870,1,2,3,4,5,3,3,4
Q528302,4,4,5,5,3,4,5,4
Q531386,6,5,5,2,3,6,3,4
Q531557,4,4,5,3,2,6,4,4
Q531994,3,4,4,4,5,3,3,2
Q532087,4,5,4,4,2,4,3,3
Q539467,5,4,4,3,3,4,5,3
Q541158,2,3,2,3,2,2,3,4
Q542788,2,2,2,3,3,2,3,3
Q546354,3,4,4,5,2,3,4,3
Q549624,3,3,2,4,4,3,3,3
Q550105,3,3,4,4,3,4,5,4
Q551674,1,2,2,2,5,3,2,2
Q557106,2,2,3,4,4,4,4,1
Q561452,3,3,2,3,2,3,2,3
Q562879,5,5,3,4,4,4,3,3
Q563541,4,5,4,4,4,3,6,5
Q565796,4,4,3,3,2,3,3,6
Q567451,4,4,3,5,2,3,3,4
Q56795,4,5,5,4,3,3,4,2
Q570234,4,4,2,2,4,4,4,2
Q575694,4,4,4,5,2,5,3,4
Q577098,5,5,4,3,5,3,4,4
Q579568,2,1,2,5,1,2,4,4
Q581002,3,2,2,4,2,2,4,4
Q585011,5,5,6,3,3,3,4,5
Q588597,2,3,3,2,4,2,3,3
Q590164,3,3,2,3,4,4,4,3
Q597296,4,3,4,3,4,3,3,3
Q597706,3,3,2,5,2,2,3,4
Q597995,3,3,4,2,3,4,4,2
Q598691,4,4,3,3,3,4,3,3
Q604081,3,3,3,2,5,2,1,5
Q605061,2,2,2,4,4,3,2,1
Q605275,2,3,3,4,4,3,4,3
Q605434,3,4,4,3,5,3,3,3
Q608280,3,3,3,2,3,3,4,4
Q608767,3,3,4,3,4,4,2,3
Q610513,4,3,3,5,3,3,4,1
Q610916,4,3,4,2,5,3,3,3
Q611025,3,3,3,2,5,3,5,3
Q613302,3,4,4,4,1,6,6,5
Q61554,3,1,4,5,3,2,3,4
Q615981,3,2,3,4,4,2,3,1
Q616832,5,4,4,5,2,5,4,6
Q617390,2,3,3,4,4,2,2,3
Q61916,4,4,3,3,4,4,5,3
Q624270,3,3,3,4,4,3,4,2
Q625380,4,4,4,4,4,4,5,1
Q627124,3,4,4,3,3,4,4,3
Q632278,3,4,2,4,3,4,3,4
Q634561,3,3,3,4,5,4,4,2
Q636054,2,4,2,4,3,4,4,4
Q640899,3,1,3,5,3,2,3,4
Q641611,3,4,4,2,4,5,2,3
Q641658,5,4,3,4,3,4,6,4
Q642279,4,4,4,3,3,4,4,3
Q642363,2,2,3,4,3,2,3,2
Q644143,4,4,3,3,4,3,4,2
Q644455,4,2,4,2,4,3,3,4
Q64706,4,4,3,3,3,4,3,3
Q647797,4,5,6,4,4,5,4,3
Q64947,3,3,3,4,4,3,3,3
Q649581,3,2,4,2,6,3,3,4
Q655052,5,4,3,3,3,3,3,5
Q65833,4,3,2,4,2,4,4,3
Q662651,3,3,3,2,4,4,4,3
Q666534,5,5,4,3,4,4,4,6
Q667742,3,2,4,5,2,3,3,2
Q668333,4,4,3,3,6,3,3,3
Q674118,2,4,3,5,4,3,3,3
Q675449,3,4,4,4,3,4,2,4
Q675589,3,4,4,4,3,4,5,4
Q676795,4,3,4,2,5,4,4,2
Q686616,3,3,3,4,5,3,3,2
Q690485,4,4,4,5,2,4,4,4
Q691255,4,4,4,3,3,4,5,4
Q69497,4,3,3,4,5,4,4,2
Q696354,4,3,3,6,1,4,3,3
Q698456,4,3,4,4,4,3,3,3
Q700725,2,3,1,3,3,1,4,3
Q701785,3,3,3,4,2,4,3,6
Q704854,4,4,3,3,4,4,4,2
Q705427,5,4,4,4,4,3,5,5
Q706124,4,4,3,5,3,3,3,3
Q706777,4,4,3,3,4,5,3,4
Q713051,5,4,3,5,3,5,3,4
Q715652,3,1,1,4,4,3,3,4
Q717466,4,5,4,4,4,4,4,2
Q719914,4,5,4,3,3,5,5,4
Q721747,4,4,4,2,5,3,3,2
Q722018,3,2,2,4,3,2,3,2
Q724099,3,3,3,3,4,2,2,4
Q724137,6,5,5,5,2,6,5,5
Q726606,3,5,4,4,2,5,4,3
Q727920,2,4,4,4,4,5,2,2
Q731114,4,4,2,4,4,4,4,3
Q733674,4,4,4,3,2,4,3,4
Q734676,3,4,3,3,3,4,3,4
Q738259,3,4,5,3,6,5,3,4
Q739646,5,3,4,2,5,3,3,2
Q747686,4,4,4,4,4,4,3,3
Q748629,3,4,3,2,5,3,3,3
Q749337,4,3,4,4,5,2,2,5
Q750226,2,1,2,4,3,5,3,1
Q752886,2,1,2,4,4,3,4,3
Q754506,4,3,3,5,4,5,5,5
Q756941,4,3,5,5,1,5,5,6
Q76170,4,4,3,4,4,3,2,4
Q764408,1,1,3,6,1,4,3,4
Q765651,6,5,5,4,3,4,5,4
Q766801,4,4,3,3,3,4,4,3
Q768165,3,3,4,4,4,2,2,2
Q768350,4,4,3,3,5,3,4,3
Q77142,5,5,4,3,3,3,3,4
Q783171,3,3,2,3,3,5,5,3
Q785217,1,2,2,3,3,3,3,3
Q79055,2,2,3,2,5,2,1,1
Q790953,3,3,4,4,3,4,3,2
Q795879,4,3,4,3,4,2,3,3
Q796173,3,4,3,3,4,4,6,3
Q796182,4,4,5,3,3,4,4,5
Q801825,4,4,5,4,5,4,5,4
Q804547,4,3,4,2,4,4,4,2
Q806598,3,4,3,3,3,4,3,4
Q81623,4,3,4,2,4,3,4,2
Q816736,4,4,3,5,2,4,5,3
Q817387,3,3,3,3,4,4,4,4
Q820393,5,5,5,2,5,5,4,4
Q822881,4,3,3,5,3,4,3,4
Q823836,4,5,4,3,5,4,3,3
Q824410,5,6,6,4,3,4,4,4
Q825819,4,5,4,3,4,4,5,3
Q82956,5,4,5,5,3,4,2,2
Q830116,3,3,3,3,3,2,3,4
Q831079,5,6,5,2,5,5,4,3
Q831134,4,5,5,3,4,4,3,3
Q832279,4,3,3,5,5,3,4,3
Q83387,6,6,5,4,2,6,4,4
Q83552,3,3,3,4,2,5,5,4
Q843780,5,3,4,4,3,6,4,4
Q848470,4,5,5,2,5,2,2,3
Q857934,3,3,4,3,4,4,2,2
Q858315,4,4,3,4,2,4,3,3
Q864563,3,4,4,3,4,5,3,4
Q867792,1,2,2,4,3,2,2,1
Q87351,4,4,4,2,3,4,4,4
Q875442,2,1,2,2,5,2,1,2
Q875708,3,3,3,4,4,5,4,3
Q877999,2,2,3,3,3,2,3,3
Q878659,3,3,2,3,4,3,2,5
Q879197,4,5,4,4,4,4,4,4
Q880639,3,4,5,3,3,4,5,4
Q881585,2,3,2,3,3,3,3,3
Q883651,2,2,3,2,4,3,2,2
Q890961,2,3,3,5,2,2,2,2
Q895834,4,5,3,4,5,2,3,2
Q895849,5,3,4,3,3,4,4,3
Q89705,2,3,3,4,2,3,3,5
Q900168,3,2,3,5,2,3,4,3
Q901861,5,5,6,4,4,4,4,4
Q902286,5,5,5,4,4,3,3,3
Q903534,2,2,2,3,4,4,4,4
Q904920,2,3,2,3,4,2,4,3
Q907189,3,2,3,3,4,3,4,2
Q908346,3,4,3,4,3,4,3,3
Q908465,3,3,5,4,3,4,5,5
Q909096,2,3,2,4,4,4,3,4
Q91207,3,3,2,4,4,2,3,3
Q913573,3,4,2,3,3,4,4,3
Q917221,5,5,6,4,3,4,4,4
Q917311,5,5,2,4,3,4,4,3
Q917876,5,4,4,4,4,3,5,4
Q918017,4,4,4,4,3,3,5,5
Q918133,3,5,4,3,4,3,2,4
Q920054,4,3,4,3,4,4,3,4
Q921359,3,3,2,2,2,4,3,4
Q922652,3,4,2,2,5,3,3,3
Q924752,2,2,3,4,2,3,3,4
Q925183,4,4,3,3,3,2,3,3
Q926339,2,3,2,4,3,2,4,4
Q932518,4,5,6,2,4,3,4,5
Q937859,3,2,3,1,5,2,2,4
Q938668,4,4,4,4,4,4,4,3
Q940232,4,3,3,3,5,4,4,4
Q940233,5,5,4,5,2,4,4,3
Q940617,3,4,3,1,5,3,3,3
Q941225,4,4,3,3,4,5,4,3
Q943269,4,4,4,4,3,3,3,3
Q951171,4,4,5,4,3,4,4,4
Q955462,5,5,4,2,4,4,5,4
Q956853,6,6,5,4,4,5,3,7
Q957429,4,4,2,4,4,2,3,3
Q958335,1,2,2,6,3,4,3,3
Q958555,5,4,4,1,5,3,3,4
Q969773,3,3,2,4,3,3,4,3
Q971369,4,4,3,3,4,2,4,3
Q978096,3,5,4,5,4,5,5,3
Q980177,4,4,4,3,4,4,4,4
Q981830,4,4,4,3,3,3,4,3
Q982792,4,4,5,5,3,5,4,5
Q983001,3,3,3,2,5,4,4,2
Q983560,4,4,4,5,3,4,3,3
Q985154,4,4,3,5,3,2,4,4
Q985270,4,5,4,4,3,4,4,4
Q985321,4,4,3,4,3,2,4,2
Q989344,3,4,4,5,4,5,4,2
Q991854,4,4,5,2,2,4,3,3
Q993779,4,2,3,4,3,4,3,5
Q994510,2,1,2,5,3,1,3,2
Q994964,4,2,3,3,5,3,2,3
Q999794,2,2,1,4,4,3,1,3
R00006,4,3,2,4,3,4,5,4
R00362,3,4,3,2,3,4,2,4
R02060,3,3,3,4,4,2,3,4
R03630,3,3,4,3,3,4,5,4
R06305,4,5,5,5,2,5,3,3
R101286,3,3,5,5,4,3,4,5
R101514,4,3,4,3,3,5,4,4
R104575,4,4,4,5,3,5,5,3
R105246,3,3,5,4,4,3,4,3
R107699,4,4,4,2,3,4,3,4
R110564,5,3,4,4,2,4,5,3
R114719,3,4,4,4,3,4,3,6
R119419,5,5,4,3,4,3,3,3
R120686,4,4,6,3,6,3,3,4
R121075,5,4,3,3,4,3,5,3
R12402,3,2,3,4,3,4,5,3
R125693,4,3,4,3,4,3,3,4
R132582,4,3,3,4,3,4,2,2
R136473,1,2,2,3,3,3,3,3
R140169,4,5,4,3,4,4,3,3
R140732,4,4,5,4,4,4,3,3
R145875,4,4,3,4,5,3,3,3
R15145,5,6,5,2,5,3,3,4
R158965,4,4,4,4,4,4,3,4
R163571,3,3,2,3,4,3,3,3
R164095,4,4,5,5,3,4,4,2
R166251,5,4,4,4,3,4,6,7
R17437,5,4,4,3,4,4,3,3
R176145,3,3,3,4,5,3,2,4
R180138,5,3,4,3,3,5,4,4
R183041,4,4,4,5,2,5,5,4
R184517,6,6,4,3,4,5,5,4
R18517,3,3,4,3,5,2,3,3
R186116,4,4,3,4,4,4,3,3
R189303,2,3,3,3,4,2,4,4
R190531,3,3,3,5,1,4,4,4
R19086,3,4,3,2,5,4,2,4
R191104,5,4,4,2,5,3,3,4
R19302,4,5,3,3,3,4,3,4
R194134,5,4,4,2,3,4,3,3
R195318,3,4,5,3,4,2,5,5
R195593,2,2,3,5,3,4,3,3
R197427,3,3,3,3,4,3,4,4
R197571,2,4,2,3,5,1,2,3
R199135,4,3,3,5,4,3,4,3
R202583,2,3,3,3,2,3,3,3
R208839,4,4,3,3,4,5,4,4
R211232,3,2,4,3,5,2,3,3
R212242,4,4,3,4,5,4,4,5
R213587,3,3,3,4,2,5,3,3
R21451,1,1,2,3,3,2,3,3
R216803,4,4,5,3,3,5,6,4
R218463,3,3,3,4,3,3,3,4
R220815,3,3,3,4,3,2,4,4
R22735,1,1,3,2,3,3,2,3
R232591,4,4,4,5,2,6,4,4
R233118,2,3,3,4,3,4,4,4
R235433,4,3,3,3,4,3,3,2
R235638,3,3,3,3,4,3,2,3
R236363,3,4,5,5,4,3,2,4
R238153,5,5,4,3,3,6,5,4
R239359,3,1,3,4,3,4,3,5
R240894,4,4,4,2,4,4,3,3
R241049,4,4,4,4,3,3,2,4
R241100,5,4,4,4,4,3,4,3
R243729,2,4,3,4,4,2,3,3
R244586,5,5,4,3,2,5,2,3
R245369,5,6,6,2,4,5,3,4
R246702,4,5,4,4,2,2,4,3
R249864,5,3,3,4,2,4,4,3
R252374,4,4,5,5,3,5,3,4
R255244,4,5,4,2,3,4,4,4
R257036,5,5,3,3,3,4,4,5
R257162,4,4,3,2,5,4,2,3
R261202,5,4,5,4,4,5,5,4
R264112,4,4,3,2,6,3,3,4
R26748,4,4,2,2,4,3,3,2
R269337,5,5,5,2,4,5,3,5
R276130,3,3,2,3,4,2,2,6
R27796,2,1,1,3,3,2,3,2
R279501,3,4,3,4,4,3,3,4
R279593,5,5,6,3,5,4,2,5
R28109,1,2,3,3,3,2,1,3
R282758,4,4,4,4,3,3,4,4
R284006,4,3,3,3,4,3,4,3
R286623,4,5,4,3,4,3,3,2
R287565,4,3,4,3,3,4,4,4
R290249,3,3,4,4,3,4,4,3
R293676,4,5,4,3,4,4,2,4
R294804,3,2,4,2,2,3,4,3
R29520,3,4,5,4,3,3,4,4
R297258,3,3,3,3,4,2,2,2
R297432,4,4,4,4,4,3,5,3
R299073,4,3,4,2,5,2,2,4
R30010,2,3,4,3,2,4,5,4
R301897,5,4,3,5,3,4,4,4
R302272,2,3,3,3,4,3,5,4
R302701,3,4,3,5,5,4,1,3
R304458,5,4,5,4,3,3,4,4
R30489,3,3,3,5,3,4,3,2
R305280,2,2,2,4,2,3,3,2
R305714,4,4,3,3,5,4,3,4
R307149,4,3,3,4,3,3,3,3
R310574,3,3,3,2,5,3,5,2
R310806,4,4,4,4,3,5,5,4
R313998,4,5,3,2,5,2,1,2
R317114,3,4,4,4,3,4,4,2
R317720,3,4,3,4,2,4,6,3
R338627,4,4,4,3,4,3,4,4
R338988,1,2,2,6,2,4,4,5
R339976,3,3,3,2,4,2,4,4
R346421,3,3,4,5,4,3,3,1
R347015,4,4,6,3,4,3,3,4
R349356,3,2,3,5,4,2,5,3
R350576,3,4,3,3,4,2,3,2
R352582,2,3,3,4,3,2,2,3
R358950,4,4,4,5,3,4,4,4
R359034,3,3,2,4,4,4,1,2
R359792,3,3,4,4,3,4,4,3
R360718,4,5,3,4,4,5,4,5
R361159,3,3,3,3,4,3,3,3
R369407,3,4,4,3,3,4,5,3
R370396,5,6,4,1,5,5,5,4
R373783,5,5,5,5,3,3,4,2
R374499,3,3,3,1,4,3,3,2
R376184,2,3,4,2,5,3,2,5
R378039,2,2,2,4,3,4,4,3
R378631,4,4,3,3,3,3,2,5
R379090,4,5,4,4,4,5,5,3
R38090,5,4,4,4,3,4,4,6
R389257,4,4,4,3,4,3,3,3
R39027,5,5,5,4,5,4,5,4
R391342,4,6,3,5,4,4,4,4
R392539,4,4,2,5,2,4,4,4
R394240,3,3,4,3,5,1,2,3
R394501,5,5,4,3,4,4,4,4
R398309,3,2,3,3,4,3,3,3
R40372,3,4,3,3,3,4,4,4
R407604,4,4,4,4,4,4,3,3
R409216,5,5,5,4,3,4,4,5
R416972,4,4,5,1,4,4,3,3
R418240,4,5,4,4,4,3,4,4
R41832,4,4,3,4,3,5,5,4
R424568,3,3,1,4,2,4,3,3
R42493,6,5,4,4,2,5,4,5
R425303,5,5,4,2,5,2,3,4
R42852,2,3,2,3,3,3,3,3
R430129,5,5,4,2,5,4,3,4
R433697,5,5,4,3,4,4,3,3
R434150,2,3,3,3,4,1,2,3
R437395,4,4,4,3,4,3,3,5
R437917,3,4,5,4,3,4,5,4
R447088,4,3,3,4,4,4,3,4
R453449,3,4,3,4,3,4,3,2
R455390,3,5,5,3,3,5,4,4
R456927,3,3,5,4,4,3,3,4
R457250,2,2,4,6,3,5,5,4
R45785,4,3,4,4,5,3,4,4
R457980,6,5,4,4,3,4,3,5
R458698,4,5,4,4,2,4,4,2
R462414,4,2,2,4,3,3,4,4
R463442,4,3,4,4,4,3,2,4
R463708,3,5,5,5,2,5,4,5
R464272,3,3,3,3,2,2,4,3
R468131,5,4,3,3,5,4,3,4
R468320,4,3,4,4,2,3,3,4
R468786,4,2,4,5,2,4,4,5
R470956,5,5,5,2,5,4,4,4
R471623,4,3,4,5,2,4,5,5
R472225,4,4,3,4,2,4,5,3
R481476,3,4,4,3,3,4,2,3
R486370,3,2,3,2,3,3,5,4
R486479,4,3,2,5,4,3,5,3
R490270,3,3,3,2,5,3,2,2
R49034,4,3,5,2,4,4,4,4
R490596,4,4,3,3,3,2,3,3
R492326,2,2,2,4,5,3,3,3
R493661,4,5,5,3,2,5,4,4
R49403,4,4,4,3,4,4,5,5
R495303,5,5,4,4,3,6,4,4
R496936,3,3,4,4,2,4,4,3
R501652,3,3,3,5,2,3,4,3
R506451,5,3,5,4,4,4,5,6
R511812,4,4,3,4,4,5,4,4
R512349,3,3,4,4,2,4,3,4
R512389,4,4,4,2,5,2,2,4
R513986,3,2,4,3,4,2,3,3
R517437,3,1,3,3,4,3,4,4
R518161,4,3,2,4,4,4,4,3
R518278,3,3,3,4,3,4,4,5
R524267,4,3,3,4,3,4,4,4
R525686,5,4,4,5,3,6,4,5
R526092,3,2,6,3,4,3,3,2
R532468,2,2,1,2,5,2,3,3
R536449,3,2,4,3,4,5,3,4
R54030,4,5,5,6,2,4,5,3
R540763,3,4,4,4,4,2,4,3
R542144,4,3,3,5,3,4,5,4
R548809,2,3,5,4,3,2,5,5
R549694,3,5,3,2,4,5,5,5
R556050,2,2,3,4,4,2,3,2
R563759,4,5,3,5,3,5,5,5
R564739,4,4,4,2,3,4,4,5
R565040,1,1,2,3,4,2,2,2
R566470,3,4,2,6,2,4,3,5
R568011,3,2,3,4,3,2,3,3
R570772,4,2,2,5,4,3,3,2
R576269,1,2,2,5,4,2,1,3
R577652,3,3,2,4,3,3,2,2
R581784,3,3,2,4,2,3,4,2
R582802,4,3,4,4,4,3,4,5
R590022,4,3,3,3,2,4,3,3
R590860,4,5,5,4,3,4,4,4
R591403,3,2,3,2,3,2,4,3
R59213,4,4,3,3,4,5,3,3
R593691,3,3,2,3,5,3,4,2
R593883,2,3,3,4,3,4,4,3
R597388,3,3,4,4,3,4,3,3
R600913,4,3,2,4,4,4,5,4
R602344,4,4,5,2,3,6,5,5
R607131,3,3,1,5,2,4,4,3
R609595,5,5,4,3,3,4,5,6
R610483,5,3,4,5,3,3,4,4
R611870,3,3,3,4,2,4,4,4
R612188,4,3,4,4,3,4,3,4
R616110,4,3,3,3,3,3,4,3
R619213,5,5,5,4,3,4,5,4
R620556,4,3,4,3,4,3,3,3
R622504,1,3,3,2,6,2,4,2
R623602,3,3,4,4,3,5,3,3
R624685,3,4,3,3,3,3,2,5
R624962,5,4,4,5,2,3,5,5
R625368,5,5,4,4,5,4,5,3
R625579,2,3,3,5,2,5,4,4
