customer_id,lat,lng,population,children,age,income,marital,churn,gender,tenure,monthly_charge,bandwidth_gp_year,outage_sec_week,email,contacts,yearly_equip_faiure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
L942985,42.72218,-71.49566,27938,1,57,40120.86,Married,No,Female,13.45113,114.9509,1613.057137,9.654898,14,1,3,No,Yes,No,221,2,1,5750
L945088,36.29653,-98.62317,3521,6,74,51251.01,Widowed,No,Male,3.080084,79.97886,436.2644992,9.909877,10,1,1,No,Yes,Yes,191,2,1,3095
R72816,47.45157,-99.95308,171,0,19,11943.45,Divorced,No,Male,14.41788,232.6415,1872.389857,8.642754,8,2,1,No,Yes,No,77,1,3,7225
A672620,43.39757,-75.82556,324,1,53,38916.4,Divorced,No,Female,6.2061,184.967,904.3179865,11.03946,15,1,1,No,Yes,No,434,4,3,7296
K578181,42.96544,-83.71546,30996,2,69,42780.53,Divorced,Yes,Prefer not to answer,17.38432,174.9744,2140.11456,10.17393,15,1,1,Yes,Yes,No,541,2,1,4654
L98574,36.48023,-86.68133,15133,2,38,48911.65,Married,Yes,Male,4.490588,202.65,1542.618812,10.27072,11,1,1,No,No,No,552,3,1,2628
X708848,35.24002,-91.15673,2946,4,74,79890.24,Separated,No,Male,2.893617,200.1323,1280.101622,7.279879,10,1,2,No,No,No,495,2,2,1733
J900539,40.75784,-90.76057,319,1,66,24929.75,Separated,No,Male,7.634806,144.9607,753.7251984,9.282026,13,2,0,Yes,No,No,628,4,3,7624
J393735,36.61196,-82.56807,1883,4,87,58884.99,Married,No,Female,3.794574,104.9643,726.148196,8.164724,9,2,1,No,Yes,No,116,3,1,1769
E670171,40.97834,-73.72293,13128,1,55,48618.33,Never Married,No,Female,6.905799,182.4608,914.6362933,7.121114,15,0,0,No,No,No,587,3,1,4775
Y654962,36.52658,-119.8641,5586,0,25,23367.98,Never Married,No,Female,21.26763,114.9509,2327.656652,13.79996,11,3,0,No,No,No,446,4,2,4097
G957553,35.41971,-85.79525,1194,3,20,27558.14,Never Married,No,Female,2.507107,144.9607,463.6732561,9.700117,10,1,1,No,Yes,Yes,563,3,3,1576
M545671,40.59751,-86.25756,3219,3,82,46381.14,Separated,No,Female,7.721518,174.9755,1065.856964,7.601603,9,0,0,No,No,No,41,1,3,4981
R982501,40.86722,-90.75368,1025,3,89,54862.38,Never Married,No,Female,2.886437,159.9349,486.381294,6.890953,11,0,0,No,Yes,Yes,81,1,2,1198
Y306545,40.69312,-75.10526,7285,2,39,14638.15,Divorced,No,Male,10.35845,169.9671,1349.872551,15.31615,15,0,1,No,No,No,593,2,3,600
Q467770,33.60277,-86.49615,11762,2,48,84113.15,Never Married,Yes,Female,8.093081,129.9483,1340.469295,9.224349,14,0,0,No,Yes,Yes,129,2,1,3174
R437917,44.90752,-69.93067,1826,6,24,22467.91,Widowed,No,Male,12.1891,79.97886,1346.569879,11.76153,14,1,0,Yes,Yes,Yes,594,4,3,3401
F119249,40.99258,-79.02907,176,1,59,59532.16,Divorced,No,Female,1.877939,182.4676,503.6435762,12.73982,8,1,1,No,Yes,No,42,2,1,4744
J11072,48.83874,-118.3063,156,0,58,23080.06,Widowed,No,Female,2.347884,187.4847,616.2094946,8.421514,10,0,0,No,No,No,123,3,1,1497
I854551,33.86516,-94.81141,9499,4,33,52137.85,Never Married,Yes,Male,24.69325,92.45514,2693.549899,10.12355,9,0,1,No,Yes,No,259,1,1,574
W570909,40.64173,-74.38568,7602,0,35,56315.69,Never Married,Yes,Female,4.768185,139.9349,1138.754327,9.020485,15,1,0,No,No,Yes,532,1,1,4319
A105398,46.43786,-95.54191,1827,3,24,15091.63,Never Married,Yes,Female,8.824037,144.9889,1670.183322,6.649137,13,1,0,No,No,Yes,192,4,1,2513
X744657,40.04922,-75.28147,3903,8,79,14541.24,Separated,Yes,Male,7.364002,184.9715,1144.514093,11.78479,16,0,0,No,No,Yes,366,1,1,2512
K784562,34.26056,-83.76697,30076,1,40,41819.9,Widowed,Yes,Female,16.58054,159.9942,1734.504367,14.61938,4,1,0,Yes,No,No,510,4,1,3564
F444920,42.74723,-73.37207,3300,3,75,116628.8,Divorced,No,Male,1.921112,159.9875,397.1455126,7.425681,13,0,0,No,Yes,No,585,1,2,6217
O317698,37.05928,-95.35755,870,3,73,8510.91,Divorced,No,Male,11.72692,159.9942,1372.468821,6.262471,11,0,0,No,Yes,No,78,1,2,5487
Z665264,24.92303,-80.63795,3274,3,21,54864.24,Divorced,Yes,Female,2.987316,214.9663,838.558113,5.236974,15,0,0,No,No,Yes,401,1,1,6866
H343519,42.76391,-71.4071,25328,3,75,51379.67,Separated,Yes,Male,12.04581,240.1149,1569.259659,6.454722,10,0,0,No,No,No,418,2,1,50
R511812,40.68776,-81.17666,4949,8,68,31469.99,Married,Yes,Male,1.574932,149.9913,711.8546388,15.10522,12,0,1,No,Yes,No,409,3,1,4103
E172718,34.62514,-96.61247,128,1,59,42452.02,Divorced,No,Male,1.76975,172.4441,483.0491679,14.39916,15,0,0,No,No,Yes,566,4,2,3655
G246830,47.38577,-96.23906,657,2,52,99168.2,Separated,Yes,Female,9.613541,150.007,1083.774656,12.64257,15,0,0,Yes,No,No,59,3,1,1701
G451064,42.01842,-80.3434,4277,1,20,15200.71,Divorced,No,Male,12.22703,127.4421,1782.043347,9.12824,11,1,0,No,No,No,12,3,3,386
D993926,42.91945,-110.8309,439,1,86,23583.59,Widowed,No,Male,9.517342,194.9882,1162.432794,16.83197,11,3,0,No,No,No,75,3,3,122
M772976,42.01746,-71.10147,10218,1,27,43148.68,Married,No,Female,2.611838,124.9643,320.1072613,10.52558,9,0,0,Yes,No,Yes,62,3,3,6879
A727077,35.48621,-86.76278,22115,1,67,7500.54,Never Married,No,Male,3.27379,137.4836,891.754556,9.19204,10,1,1,No,No,Yes,367,3,2,7367
K361736,39.91085,-76.22738,4644,0,37,3717.97,Widowed,Yes,Female,13.55138,222.6143,2117.66,10.12336,11,1,1,No,No,No,457,3,3,243
A393945,36.51271,-78.56305,1841,4,41,19089.26,Widowed,No,Female,10.14235,79.97886,979.2710238,6.574956,9,0,0,No,No,No,591,1,3,1605
I589605,37.93646,-85.66024,59,4,29,54929.43,Never Married,No,Female,17.74303,192.4705,1958.174563,10.96282,14,0,0,No,No,No,175,1,1,2229
N327641,34.7469,-92.26496,10228,9,31,25692.2,Never Married,Yes,Male,10.52104,220.1149,2186.78593,6.696491,13,0,2,No,No,Yes,273,2,2,4746
J703724,42.54641,-84.28539,2816,0,57,1055.12,Divorced,Yes,Male,2.241794,124.9781,323.751566,10.39479,12,0,1,No,No,Yes,597,3,1,2406
B356659,40.23094,-79.94552,224,10,55,28643.72,Separated,Yes,Male,8.828042,199.9902,1997.36133,5.565705,11,2,0,Yes,Yes,No,272,1,1,2184
V55806,42.96682,-88.0434,14990,8,36,18232.01,Divorced,No,Female,15.46234,179.9476,1786.342426,13.7442,9,1,0,No,Yes,Yes,362,1,2,1377
I862435,34.65802,-88.24942,3278,3,77,36545.88,Married,No,Male,6.974284,117.4686,1235.844622,5.93514,12,3,0,No,No,No,327,3,3,1733
X977955,35.14157,-79.02177,6470,0,85,61034.25,Widowed,No,Male,19.6447,124.9781,1657.906578,5.436159,13,2,0,No,No,No,178,4,1,63
T610774,42.89223,-75.57275,624,0,40,50321.62,Married,Yes,Male,12.67469,130.0064,1469.220521,8.865855,14,2,0,Yes,No,Yes,440,3,3,3961
N513478,46.23672,-118.1439,1780,4,54,27152.87,Separated,Yes,Female,5.924783,159.9349,880.8737878,10.64116,12,1,0,Yes,No,No,135,4,1,6774
K843254,48.75443,-104.942,34,1,77,32854.92,Never Married,Yes,Male,12.65954,187.6094,1892.964163,6.482152,11,1,0,No,No,No,350,4,2,6075
A477627,41.76265,-88.77347,2029,0,34,20545,Divorced,Yes,Female,4.254025,220.1323,939.0291358,8.222102,14,1,0,No,No,No,597,2,1,5919
S782248,29.94821,-95.25987,57775,2,21,33029.84,Widowed,Yes,Female,12.4341,207.4754,1999.64045,12.60968,15,2,1,No,No,Yes,298,3,2,6141
Y842024,38.61986,-84.58145,7194,1,32,34552.94,Married,No,Female,10.97775,165.0182,1417.312047,11.25462,12,2,0,No,Yes,No,200,3,1,4277
D553060,32.5354,-88.49037,3067,1,80,6960.12,Divorced,No,Female,13.16047,104.9923,1175.542116,10.52956,15,1,0,No,No,No,436,4,3,3097
Q909096,37.00448,-83.29737,15,1,49,30638.08,Married,Yes,Male,3.171487,194.9581,773.5217752,9.208445,14,0,0,No,Yes,No,175,2,1,5338
B499886,68.15449,-151.7096,265,1,33,18308.7,Widowed,Yes,Male,1.817421,117.4835,548.1888179,9.649235,11,1,0,No,No,No,399,4,1,2250
U246543,40.11671,-123.4245,182,2,65,44087.97,Divorced,No,Female,7.813168,152.466,923.5059358,5.587786,6,0,1,No,No,No,81,3,3,7227
X466953,38.88707,-77.02101,0,2,45,77615.02,Separated,Yes,Female,11.61194,230.1344,1648.220152,9.242393,10,1,0,No,Yes,No,205,4,3,1305
H171672,39.00029,-94.14524,12449,8,25,32005.71,Never Married,Yes,Female,20.91805,124.9607,2523.250672,9.736531,13,1,0,Yes,Yes,No,181,1,1,6783
W286326,37.76602,-81.86216,217,1,29,42123.52,Widowed,Yes,Male,7.502506,255.1336,1878.869681,11.89732,17,2,1,No,Yes,No,346,1,1,4164
H482032,37.54047,-94.6496,950,8,25,46766.41,Separated,No,Male,13.21297,159.9349,1743.325286,8.671284,14,0,1,Yes,No,No,566,3,2,5320
D903851,40.72427,-124.0961,25503,0,80,12363.22,Divorced,Yes,Male,15.61752,245.1283,2335.858768,7.581507,12,2,0,No,No,No,83,2,3,1882
F690235,40.63141,-81.93417,2634,3,76,9225.43,Widowed,No,Male,9.74066,147.4421,1042.786672,9.492721,13,1,0,No,No,No,636,1,1,329
C676642,32.16292,-82.58573,3929,2,40,25303.83,Married,Yes,Female,7.276075,207.6094,1143.400963,12.56211,13,2,0,No,No,No,238,2,1,2702
Q270422,40.73385,-107.6873,12478,0,36,34999.62,Divorced,No,Female,7.965702,190.1737,1311.801862,6.706765,10,1,2,No,Yes,No,263,4,3,4632
K812806,36.05915,-111.1213,11634,4,87,50636.27,Never Married,Yes,Male,2.605757,172.4733,624.0528147,13.78311,13,0,2,No,Yes,No,294,3,1,1186
T592373,33.00418,-110.786,470,2,21,133161.6,Never Married,Yes,Female,8.542338,159.9476,1497.298277,11.11437,12,0,0,No,No,Yes,551,3,1,2701
Z845059,41.57521,-103.7455,441,3,29,50156.65,Separated,No,Male,10.13859,79.97886,1069.807995,13.2393,9,0,2,No,Yes,No,121,4,1,1203
X258761,37.70615,-93.82118,5012,4,77,22842.54,Widowed,Yes,Male,5.464636,220.1478,1058.563314,9.343359,5,0,0,No,No,No,454,3,2,2867
D656330,46.08744,-117.2514,304,1,62,24528.06,Widowed,Yes,Female,1.712499,242.6281,763.7549084,13.1717,5,0,2,No,Yes,No,162,2,2,428
T495078,37.60949,-121.2512,440,8,38,25707.64,Widowed,Yes,Male,8.512387,179.9476,1292.607065,11.08933,11,0,0,No,Yes,No,357,4,1,7868
J92349,38.41951,-86.93579,21137,0,41,50135.13,Never Married,Yes,Male,8.747794,207.6094,1246.19633,8.698426,13,2,1,No,No,Yes,252,2,2,1083
Q696354,45.01463,-93.0261,34135,0,23,62214.19,Never Married,Yes,Female,7.019257,182.4608,998.0645117,12.69049,13,2,0,No,No,No,87,4,1,7974
C515202,39.20448,-84.57991,29809,2,76,7377.09,Never Married,Yes,Male,13.69077,192.4705,1492.762296,12.84627,9,3,0,No,No,No,599,1,1,1953
P263323,35.80601,-92.56271,2006,1,69,32032.54,Widowed,No,Male,4.208515,139.9875,956.1671721,8.081871,12,1,0,No,Yes,Yes,527,1,3,3317
M154436,39.02674,-77.07756,19637,0,37,23761.42,Divorced,No,Prefer not to answer,18.34508,184.9496,2281.87219,11.2072,9,1,0,No,Yes,Yes,580,3,3,6964
E333890,40.40891,-90.91203,345,4,47,57660.95,Divorced,No,Male,8.873645,117.4392,1512.005651,14.20931,18,0,0,No,Yes,No,11,2,1,6719
V607314,42.79591,-71.05314,26695,2,86,12975.69,Never Married,No,Male,5.188006,127.4738,1039.131091,12.13152,11,1,0,Yes,Yes,No,269,3,2,1204
W441951,38.84413,-77.0889,20150,0,80,24570.19,Never Married,No,Male,10.76731,162.4538,1512.108737,3.609651,13,1,0,Yes,Yes,No,155,4,3,470
Y910041,42.75678,-75.5755,2939,4,51,11269.01,Never Married,No,Male,2.284566,130.0064,704.9501482,10.87695,13,0,0,Yes,No,Yes,196,1,3,7216
N169945,37.38734,-85.37359,25597,2,25,13744.26,Married,Yes,Male,6.360959,172.4624,1050.342085,16.64511,17,2,0,No,No,No,71,1,1,8031
P661153,28.03398,-82.7796,38909,2,84,64494.71,Separated,Yes,Female,4.946157,129.995,636.2377993,14.09036,12,1,2,Yes,Yes,Yes,165,1,1,6520
H51608,38.74441,-83.42083,460,8,47,75524.57,Divorced,Yes,Female,18.98342,179.9476,2038.787429,12.52841,12,0,1,No,Yes,No,109,3,1,7814
C620479,34.97178,-76.32332,322,0,33,22361.08,Separated,No,Female,14.07058,200.1185,2079.326294,10.82392,10,4,0,No,No,Yes,556,2,2,5096
D364470,41.69165,-70.61522,4059,1,47,27995.48,Widowed,Yes,Female,10.99037,197.6288,1487.997515,8.486542,17,0,0,Yes,Yes,No,110,2,1,3697
O903764,36.50569,-98.03713,203,4,75,16787.14,Separated,No,Female,5.833919,159.9656,1098.532284,8.38306,11,0,0,No,Yes,No,466,3,1,8280
J170179,41.41607,-75.12312,11996,1,55,38999.85,Separated,No,Male,3.063806,104.9629,503.8825694,13.57109,15,1,0,No,No,No,432,3,1,7921
T380611,33.27106,-111.8312,42979,1,36,40437.45,Divorced,No,Male,10.61246,167.4564,1190.056958,9.928535,12,2,1,No,No,Yes,618,2,2,159
F537282,42.70267,-75.25046,1519,1,46,34489.63,Widowed,No,Female,3.878332,172.4567,1006.71226,3.445762,17,6,1,Yes,No,No,472,1,2,2585
V366744,42.47072,-97.90435,1909,0,57,29448.24,Divorced,Yes,Male,7.600934,235.1372,1696.720466,7.829908,14,1,2,No,Yes,No,219,3,2,1333
U726172,41.29418,-72.25379,213,0,75,32910.92,Married,No,Male,14.28503,114.9728,1241.590602,8.955689,16,2,0,No,No,No,208,2,1,3147
U607425,38.00468,-84.53422,29601,6,50,8148.12,Separated,Yes,Female,7.821554,270.1604,2022.556285,8.530991,12,0,1,No,No,Yes,309,3,2,4148
G174513,18.43691,-66.04562,26131,10,34,63574.11,Separated,Yes,Male,4.533178,235.1591,1396.329395,9.803773,9,0,0,No,No,Yes,632,2,2,3621
C624351,39.44055,-84.07496,2926,3,38,47347.97,Separated,Yes,Female,5.429608,252.6378,1186.544217,8.141997,16,3,2,Yes,Yes,No,50,1,3,6443
Z483037,35.85333,-78.71023,38748,3,64,27647.13,Divorced,No,Male,9.914638,160.0122,1192.115613,9.164022,14,3,0,No,No,Yes,483,2,1,3431
S708977,39.15041,-94.68863,26404,0,21,40598.75,Married,Yes,Female,6.588658,242.6106,1667.235527,7.277557,12,2,0,No,No,No,24,2,1,6538
Q495387,57.90188,-153.0284,190,2,31,40690.6,Married,No,Male,1.556238,104.9923,498.4399198,3.942126,10,0,0,No,Yes,Yes,48,4,1,5712
H145896,41.59562,-93.87241,23858,7,26,40977.93,Divorced,Yes,Female,7.820202,230.1344,1553.750811,15.67211,12,0,0,No,No,No,24,3,1,6843
Z865831,36.86436,-82.11867,9179,1,27,8211.32,Divorced,No,Male,2.292165,79.97886,371.8766911,13.32082,12,1,0,No,No,No,261,3,3,656
O841175,45.09727,-116.3567,1471,7,54,31168.17,Separated,Yes,Female,10.06351,267.6647,1716.442787,9.976411,14,0,0,No,No,No,395,2,3,2536
F84786,36.40347,-81.40752,4759,1,77,20122.14,Married,Yes,Female,4.527148,230.1344,932.0065474,9.531917,16,1,0,No,No,No,120,4,2,1043
K216293,39.09973,-104.9695,2558,3,73,21336.57,Widowed,No,Male,11.5917,152.4555,1786.980349,6.783472,9,0,3,No,No,No,402,2,2,2680
J610004,34.39865,-97.04676,214,0,77,11548.26,Separated,No,Female,11.89464,149.9707,1139.673714,4.170516,9,1,1,No,No,No,178,4,3,2246
O288038,43.0739,-94.22017,6975,0,77,32382.9,Widowed,No,Male,14.0795,159.9942,1459.766208,10.29131,15,1,1,No,No,Yes,9,3,3,2602
H690253,40.05144,-84.35258,1938,4,63,2606.74,Widowed,No,Male,3.422801,164.9853,1245.217129,14.8463,9,0,1,Yes,Yes,No,316,4,2,3125
Y161183,32.46601,-95.30761,9505,4,35,9694.63,Never Married,No,Male,6.264945,134.9509,857.5127538,8.331754,12,0,0,No,No,No,27,2,3,2754
X281282,40.13988,-89.37163,19535,2,63,18927.94,Married,Yes,Female,8.675197,190.127,1671.330908,9.524691,7,4,0,No,Yes,No,138,1,1,190
V65412,37.6382,-120.966,24743,0,55,29360.19,Married,No,Male,14.58336,164.9889,1581.65754,10.12439,12,2,0,No,No,No,602,3,1,3384
U549211,26.18941,-81.76365,17248,0,41,44031.24,Widowed,No,Male,2.856149,94.97283,830.1003254,6.112396,11,1,0,No,Yes,Yes,129,2,1,5862
P179491,37.87493,-82.43857,939,5,77,19315.16,Divorced,No,Male,8.390283,124.9643,835.073392,8.990971,14,0,0,No,Yes,No,566,1,3,896
P652340,38.69739,-81.74458,541,2,78,32498.09,Married,No,Female,16.64412,124.9643,1333.45659,15.59122,11,2,3,No,No,Yes,333,3,1,8280
T708534,39.28856,-108.9516,1468,0,39,41918.85,Separated,Yes,Female,4.46492,242.6143,953.0836423,9.95519,14,0,0,No,Yes,No,613,2,1,5883
K325380,39.17356,-76.84188,15988,1,51,68851.11,Divorced,Yes,Female,4.16861,159.9349,654.4586472,0.826998,8,0,0,Yes,No,No,379,2,1,2667
T653531,30.59729,-95.87444,85,1,22,29749.39,Married,Yes,Prefer not to answer,12.62182,255.1555,1802.889936,11.91957,13,1,0,No,No,No,150,3,1,8364
O189297,46.37428,-90.84373,939,0,30,67585.42,Widowed,Yes,Female,16.37611,222.65,2020.604314,9.767413,14,1,0,No,No,Yes,107,3,2,8237
I250439,42.81817,-112.2204,2144,4,32,52866.31,Separated,Yes,Male,4.581601,277.6513,1383.764044,10.19732,12,0,0,Yes,Yes,Yes,176,4,1,1400
O760396,40.27877,-112.7659,595,0,74,82673.37,Divorced,No,Female,12.14985,149.9598,1147.311353,7.690174,14,0,1,No,Yes,Yes,215,4,2,2403
A633603,33.45076,-112.0784,8419,2,29,38159.22,Separated,Yes,Female,11.739,225.1457,2212.982101,4.460194,10,2,1,No,No,No,449,3,1,6873
M572988,26.94045,-80.24526,13015,0,77,42693.35,Married,Yes,Male,7.819376,235.1417,1617.064452,4.443747,11,1,0,No,No,No,137,4,2,4671
D330603,35.68863,-97.31855,2349,4,72,82818.2,Separated,Yes,Male,12.53901,217.484,1642.266752,8.884019,16,1,0,No,No,No,298,3,1,2637
S70815,33.49693,-86.87928,13864,0,32,21594.76,Divorced,Yes,Male,7.766899,184.9853,1166.167844,17.05296,12,2,0,No,No,Yes,103,2,1,5409
B848374,19.85432,-155.2181,246,5,37,10949.55,Separated,No,Male,4.219362,167.4564,786.0804243,12.94718,13,0,1,No,No,No,196,3,2,7906
X686233,40.61632,-96.75073,926,4,24,64951.03,Divorced,No,Male,18.75702,167.4564,1989.102456,9.946647,12,2,1,No,Yes,Yes,79,2,1,2734
Z280135,43.69273,-71.302,275,1,31,36500.99,Divorced,No,Male,9.875391,104.9781,1478.755528,11.5963,11,2,0,No,No,No,394,4,1,815
Y147099,39.27744,-88.27032,2514,1,86,44969.31,Divorced,No,Male,2.323179,187.4974,990.7760503,13.23552,12,1,1,No,Yes,No,476,2,2,2504
A855887,37.94369,-81.43678,59,1,70,68023.12,Separated,Yes,Female,10.48384,172.4885,1488.721642,13.28373,14,0,0,Yes,No,No,318,1,1,4745
X147035,38.83058,-89.93325,34313,0,65,9626.88,Divorced,Yes,Female,6.027061,204.9797,761.3473324,9.902107,12,2,0,Yes,Yes,No,553,1,1,2814
L99216,41.23521,-80.74907,21804,1,67,13773.86,Separated,No,Male,18.84228,162.4689,1836.018288,9.876501,10,1,0,No,No,No,421,3,1,4087
X354158,36.15983,-107.7664,680,2,58,20358.54,Never Married,No,Female,7.895618,154.9618,1460.696574,8.927855,11,2,1,No,No,No,430,4,2,7478
P361045,33.34078,-116.8486,92,1,71,39839.69,Separated,No,Female,15.37459,182.447,1475.269918,11.69477,15,0,1,No,No,No,597,2,1,5324
O575002,30.33775,-99.3053,2856,4,57,28008.97,Divorced,No,Male,9.260977,114.9728,1012.08426,10.64089,8,1,0,No,No,No,265,4,1,1827
C274032,57.21752,-153.3443,249,3,82,84637.15,Married,Yes,Female,12.13697,194.9744,1288.655023,13.78681,11,2,0,No,No,No,375,3,1,4779
S682687,34.13193,-84.02636,52688,0,52,59958.03,Widowed,No,Male,5.793869,172.4624,853.7834038,7.998634,7,1,0,No,No,No,161,3,2,5985
G354597,36.12415,-115.1413,21589,2,34,32331.8,Never Married,Yes,Female,2.246214,182.4608,632.4760401,8.532065,13,0,0,No,Yes,No,610,3,1,6409
R317720,36.11164,-95.80388,16254,0,56,21580.42,Divorced,Yes,Female,1.999262,242.6281,776.1387725,9.278282,16,2,0,No,Yes,No,593,1,3,1052
T22671,38.2931,-82.15835,2114,1,66,21810.7,Married,No,Female,4.685087,217.484,843.7651173,10.05819,13,1,0,No,No,Yes,9,1,2,6454
M908203,27.19012,-98.20251,7156,1,85,18513.69,Married,No,Male,15.75222,207.4974,1680.906796,8.783005,10,0,0,No,Yes,No,320,4,1,8125
K610866,46.05368,-84.89498,734,2,53,32753.3,Divorced,No,Female,2.680333,124.9781,352.0824182,9.308357,10,0,0,No,No,Yes,96,3,2,6788
Z849200,44.52048,-103.5851,2318,0,64,15037.18,Separated,Yes,Female,9.283599,172.4705,1440.630753,13.1051,13,1,1,No,No,No,581,2,1,8575
D321119,34.20366,-87.29647,1319,0,38,38532.04,Separated,Yes,Male,5.70629,152.4624,1306.002586,10.48815,13,2,0,No,Yes,Yes,44,1,1,747
X435937,43.17083,-75.67213,1665,1,83,44241.07,Separated,No,Female,12.79286,132.466,1655.225461,13.18243,7,3,0,No,Yes,Yes,187,3,1,2392
C315562,40.04527,-84.9271,2875,0,35,64075.52,Separated,No,Female,12.2982,197.4945,1484.886328,10.21228,8,0,2,No,Yes,No,74,1,1,447
I692478,44.09281,-70.94984,3814,4,45,26656.35,Married,Yes,Male,3.665202,104.9629,678.3000196,9.311431,13,0,0,Yes,No,No,216,3,1,6455
M464374,20.73387,-156.0738,1201,1,44,49425.3,Married,No,Male,5.971951,182.447,875.6471402,7.762996,16,2,1,No,No,No,405,3,3,512
D347113,33.53176,-112.178,68300,2,28,79152.4,Never Married,Yes,Male,5.364231,240.1149,1145.096989,10.08354,10,0,0,Yes,Yes,No,563,2,1,7170
C548406,36.06172,-115.0581,39698,0,23,40368.33,Married,No,Female,14.86565,152.4441,2009.785388,12.18052,16,1,2,No,Yes,Yes,184,3,2,5438
R640213,40.85368,-74.06129,107,0,55,24164.69,Married,Yes,Female,10.10287,159.983,990.4553964,11.71123,15,2,0,No,No,Yes,553,3,1,3270
N340220,40.36948,-86.3123,520,4,20,43643.67,Separated,Yes,Male,10.15649,242.6106,2133.046997,12.63747,16,0,0,Yes,Yes,No,190,4,3,1000
M171160,31.28841,-105.3197,1428,0,28,951.96,Married,Yes,Female,8.031947,182.4833,971.3001605,5.896488,9,0,1,No,No,No,350,1,1,371
G164719,34.5323,-119.7997,27515,10,46,4524.96,Separated,No,Male,4.864814,112.4551,797.4420172,14.47576,13,1,1,No,Yes,No,574,1,3,3663
C444218,31.33328,-87.2006,39,4,52,38163.25,Widowed,Yes,Male,17.06338,175.0211,1988.890125,10.98971,8,1,1,Yes,No,Yes,200,3,1,5530
C445988,31.71063,-89.31219,2918,0,48,48571.22,Widowed,Yes,Female,6.723311,222.6281,1602.940552,7.21113,19,1,0,No,No,Yes,543,2,1,6947
F774584,29.41537,-96.08662,182,5,26,67620.64,Separated,No,Female,9.712168,92.48802,1028.310241,9.925225,14,2,0,No,Yes,No,211,3,2,993
R416972,42.11289,-79.95458,25735,0,52,41327.38,Never Married,Yes,Female,4.731685,179.9794,627.8159819,9.927361,14,0,0,Yes,Yes,No,309,1,1,4028
O844706,41.97183,-76.53575,10780,7,54,56589.81,Widowed,No,Male,3.407577,130.0064,879.4853583,8.385577,14,1,2,No,No,Yes,495,1,3,872
E918150,39.71039,-81.27687,35,1,55,73225.47,Divorced,Yes,Female,9.986348,257.6375,1944.472438,11.65736,13,1,0,Yes,Yes,Yes,10,1,1,4622
Z959997,42.91694,-78.2503,1973,0,68,52810.57,Separated,Yes,Female,9.651306,190.127,1673.34866,9.877495,13,1,0,No,No,No,411,3,1,4352
C36783,33.7852,-117.3166,60944,1,44,12187.37,Divorced,No,Male,1.726448,120.0049,847.9529065,11.71311,10,0,2,No,Yes,Yes,634,3,3,7186
S217763,47.03541,-113.0841,197,10,40,42964.75,Widowed,No,Male,11.51671,124.9935,1438.429891,9.161002,15,0,0,Yes,No,Yes,595,1,1,7400
Z74524,35.08865,-87.15322,1329,3,87,53187.32,Widowed,No,Male,17.88722,179.9656,1684.817133,12.1183,12,0,1,No,Yes,No,372,4,3,5490
S356458,31.84718,-96.80272,2789,4,56,66989.79,Separated,Yes,Male,13.85859,230.1344,1904.863682,13.3593,13,0,1,No,No,No,571,2,1,3766
F785085,41.80469,-75.19853,1044,2,58,46775.2,Never Married,No,Female,23.59578,129.9915,2632.143148,5.645543,12,0,0,No,No,No,510,4,1,2866
N154513,39.01694,-111.8682,809,2,60,19746.8,Divorced,No,Female,4.115815,137.4872,451.0754045,6.549501,19,0,1,No,No,No,291,2,3,6274
Z916283,39.71395,-76.65127,0,1,29,12854.97,Divorced,No,Male,7.751707,134.9509,906.6526156,2.542536,14,1,0,No,No,No,316,1,1,2613
E753458,40.64134,-111.1448,7247,0,45,14277.26,Never Married,No,Male,10.277,107.482,1429.357527,8.920833,12,2,0,No,Yes,No,231,4,1,7314
J865464,32.79914,-79.99868,34315,0,51,24376.36,Divorced,Yes,Female,13.89557,220.1615,1745.25049,8.974674,14,1,0,No,Yes,No,70,4,1,4333
E446263,47.23854,-124.2036,0,0,83,19271.85,Widowed,Yes,Female,5.792269,144.9607,433.9442354,12.22514,15,0,0,Yes,Yes,Yes,100,2,1,4569
S838605,36.39872,-86.45526,50328,2,24,22257.83,Widowed,No,Male,11.89052,152.4441,1871.35466,10.66071,18,3,0,No,Yes,No,544,3,1,5387
C436821,39.31567,-78.74647,6569,0,44,19620.4,Widowed,Yes,Male,6.971587,207.6094,1090.821866,10.30722,9,1,0,No,Yes,Yes,301,1,3,1455
H215697,34.34976,-88.08015,1691,1,47,14377.15,Never Married,Yes,Male,17.30262,182.4433,2275.34376,7.024602,9,1,1,Yes,Yes,No,616,2,3,2896
