CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
3995,C30714,6c4544e8-cbca-46d0-8ef7-3a0efacdeb7f,Gillett,WI,Oconto,54124,44.90704,-88.36667,3463,Urban,America/Chicago,Gaffer,1.0,-0.4444444444444444,No Diploma,Unemployed,39124.98,Separated,Male,No,0.43070211472900877,12,-0.5,0.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes,Electronic Check,-0.0020048940159562946,-0.46574858888731907,0.041895307250729555,4,5,3,4,1,5,4,6
3996,V646556,9772ab0a-3ac1-423f-bb80-05bc4954fa43,Benavides,TX,Duval,78341,27.62992,-98.48907,2107,Suburban,America/Chicago,"Therapist, drama",5.0,-0.5277777777777778,Associate's/Some College,Part Time,13991.22,Widowed,Female,No,6.612520084719706,10,-0.5,3.0,No,One year,Yes,No,None,Yes,No,No,No,No,No,No,No,No,Electronic Check,-0.18037244805536737,-0.9752024714088493,-0.08584610521811563,4,3,4,3,4,3,3,3
3997,N355645,744b5dfc-64e3-409b-ba3b-763f37d2dac8,Collinsville,MS,Lauderdale,39325,32.5643,-88.87498,6750,Suburban,America/Chicago,"Radiographer, therapeutic",3.0,-0.16666666666666666,Graduate Degree,Full Time,13424.34,Widowed,Female,Yes,-0.12467812267886248,11,0.0,1.0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Electronic Check,0.16600400471780533,0.04639561073123047,0.21589306189127888,4,3,3,4,4,5,4,5
3998,Z831967,cdf1dbe8-1c73-41af-a8ae-d0e06b1d5f63,Sims,AR,Montgomery,71969,34.66611,-93.63224,270,Urban,America/Chicago,Research scientist (maths),1.0,-0.3888888888888889,Graduate Degree,Unemployed,23263.37,Separated,Male,No,-0.4297719820753393,10,0.5,0.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),-0.2375325564757295,-0.29129101381586964,-0.29495366875738144,4,5,4,2,4,4,4,3
3999,Y968895,67af5d62-095a-4665-b4f1-2f678b66c1bb,New York,NY,New York,10154,40.75778,-73.97249,0,Urban,America/New_York,Archaeologist,2.0,0.6388888888888888,Associate's/Some College,Full Time,49705.64,Separated,Male,Yes,-0.5328004018540109,5,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),-0.21768920467686848,-0.019084187729716127,-0.294430098094776,5,3,4,4,2,4,4,4
4000,V630948,5fe955a2-4a16-426d-8f11-657afec11d26,Mill Creek,PA,Huntingdon,17060,40.46788,-77.89669,1174,Suburban,America/New_York,Estate agent,1.0,-0.3333333333333333,Graduate Degree,Full Time,33186.785,Separated,Female,No,0.43024872598199143,13,0.0,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Credit Card (automatic),-0.28838756401477467,0.6312405666147004,-0.3009104044163382,5,5,5,5,4,4,4,5
4001,C838302,081b78d6-963a-484a-a7fb-2a21a6e06b42,Delmont,PA,Westmoreland,15626,40.40707,-79.5761,5144,Suburban,America/New_York,Sports development officer,2.0,0.9722222222222222,Highschool,Full Time,33186.785,Separated,Female,No,-0.0014202188212103007,18,0.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),-0.3017518860076232,0.3925726017421898,-0.36580093812218906,2,2,2,4,5,2,2,4
4002,G794930,fdc1fe9f-c020-463c-877d-971768f3015b,Bard,NM,Quay,88411,35.13678,-103.1605,46,Urban,America/Denver,"Therapist, music",0.0,0.3611111111111111,Graduate Degree,Full Time,73571.78,Separated,Female,Yes,-1.0001625449410534,11,-0.5,0.0,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Mailed Check,-0.1988147621959126,0.5040748430619886,-0.18099471821896657,3,4,4,3,4,2,2,4
4003,A00088,0f0d8b65-0da4-4958-8849-c812d4b0b8f2,Calhoun,IL,Richland,62419,38.62003,-87.98542,230,Urban,America/Chicago,Actor,1.0,-0.2222222222222222,Associate's/Some College,Full Time,28900.31,Widowed,Male,No,0.5318032939830456,10,0.0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Bank Transfer(automatic),-0.11513922659534516,-0.3738950713092967,-0.17021661480933048,3,3,3,2,4,2,4,4
4004,N64740,93ed3855-1c2d-4b2b-a13a-d58d0369bfdd,Lithonia,GA,DeKalb,30058,33.73761,-84.10618,57658,Suburban,America/New_York,"Engineer, civil (consulting)",0.0,0.19444444444444445,Highschool,Full Time,12261.86,Separated,Female,No,0.03997124141643684,14,-0.5,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Credit Card (automatic),0.30274231967708776,-0.3473076577695766,0.21590298560978124,5,5,6,4,5,5,5,3
4005,H77300,27875726-06f7-4ac4-999e-110153a94228,Greenville,MS,Washington,38703,33.4807,-91.05896,12968,Urban,America/Chicago,Information systems manager,0.0,0.4722222222222222,Graduate Degree,Retired,33186.785,Never Married,Prefer not to answer,No,-0.36707643875831886,10,0.0,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Bank Transfer(automatic),-0.29160782804793256,0.047306204129213776,-0.1920315471467005,5,3,5,4,4,5,3,6
4006,N974061,c970f14f-68e4-44bb-a1d3-3c9134bbcf2b,Knoxville,TN,Knox,37902,35.96375,-83.92024,2349,Urban,America/New_York,Garment/textile technologist,1.0,-0.3055555555555556,Bachelor's Degree,Unemployed,36113.68,Never Married,Female,Yes,0.4250584398780774,9,0.5,1.0,No,Two Year,Yes,Yes,None,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,-0.062202210638358554,0.7035474234587769,-0.03688271440636842,2,2,3,5,1,3,4,2
4007,X145098,7bec3e90-ee73-4313-bd46-f515bbd71b0f,New River,AZ,Maricopa,85087,33.92352,-112.1279,8510,Suburban,America/Phoenix,"Administrator, arts",0.0,-0.05555555555555555,Highschool,Full Time,16375.5,Divorced,Female,No,-0.11700750689226036,12,1.0,0.0,No,One year,No,No,None,Yes,No,Yes,No,Yes,No,Yes,No,No,Mailed Check,-0.21088195137477625,-0.5977304106220102,-0.27694176525703784,4,6,4,5,4,4,3,3
4008,M626631,69deebfe-113d-4a4a-915b-c7699ee665b9,Spooner,WI,Washburn,54801,45.87255,-91.93447,6672,Urban,America/Chicago,Museum/gallery conservator,1.0,-0.1111111111111111,Highschool,Retired,33186.785,Married,Female,Yes,-0.9867675014819122,9,0.0,0.0,Yes,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,Yes,No,No,Electronic Check,-0.2870093627966874,-0.4504359482438217,-0.360663877983628,3,3,3,3,3,4,4,4
4009,R264112,36c9be4c-82ef-4a79-9b29-6eb2ddaea613,Springfield,MN,Brown,56087,44.24009,-94.97456,2988,Rural,America/Chicago,Social researcher,1.0,-0.8888888888888888,Graduate Degree,Full Time,129473.6,Divorced,Male,Yes,-0.8221810704514978,13,0.0,1.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Mailed Check,0.07875365544825744,0.9711646036615741,0.11998221279784008,3,4,3,4,3,4,4,3
4010,Y297197,d57d7d3b-60c6-41c5-a76c-f03b005239a0,Dixie,WA,Walla Walla,99329,46.15643,-118.1453,153,Suburban,America/Los_Angeles,Early years teacher,1.0,-0.05555555555555555,Bachelor's Degree,Full Time,33186.785,Separated,Male,No,-0.5443498598762888,10,0.0,0.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,No,Mailed Check,-0.29090551643358464,-0.2932254267611478,-0.1920315471467005,3,4,4,2,4,4,4,4
4011,D86641,733a91cc-cb27-43e8-859c-4518e9b98a66,Avon,MS,Washington,38723,33.22967,-91.03838,83,Suburban,America/Chicago,"Production designer, theatre/television/film",1.0,-0.5833333333333334,Highschool,Full Time,33186.785,Divorced,Male,Yes,0.1766194518358733,11,2.0,1.0,No,One year,No,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Electronic Check,-0.2466881091125498,0.9057294577665528,-0.2719277828558075,4,4,4,3,5,4,3,4
4012,L779304,1834971a-397c-4142-9dba-f002ae14f2c5,Hudson,FL,Pasco,34667,28.39201,-82.65806,33960,Suburban,America/New_York,"Administrator, education",1.0,0.4166666666666667,Associate's/Some College,Full Time,19839.57,Married,Female,No,-0.19457803574264146,10,-0.5,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,No,No,Yes,Yes,No,No,Electronic Check,-0.2358346067460973,-0.668055012485888,-0.22050222297201427,3,3,4,4,4,3,4,3
4013,I109477,eaa7e28b-9330-4be9-8d25-6106d5f023f0,Laurel Fork,VA,Carroll,24352,36.7148,-80.53313,1243,Urban,America/New_York,Insurance claims handler,3.0,0.75,Graduate Degree,Full Time,40129.49,Separated,Male,Yes,-0.9112390265254354,13,0.0,0.0,Yes,Two Year,No,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Bank Transfer(automatic),-0.0692398991534363,0.3014303357499829,-0.0028821645851075657,3,4,3,1,4,3,2,3
4014,V607093,1704fed9-d3bf-4a91-9153-28b85b111360,Norman,OK,Cleveland,73019,35.20599,-97.44355,0,Suburban,America/Chicago,Dealer,1.0,0.1388888888888889,Graduate Degree,Retired,33186.785,Never Married,Female,Yes,1.0651350787268876,9,0.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,-0.2936808821270102,0.24415863574686578,-0.2405750701541921,4,4,5,4,3,3,4,4
4015,M545168,8e5cbd67-54ef-4e06-b878-0471ab029a73,Berkshire,NY,Tioga,13736,42.31852,-76.19835,2153,Rural,America/New_York,"Sales professional, IT",5.0,-0.6666666666666666,Graduate Degree,Retired,33186.785,Never Married,Male,No,0.006018965694525988,15,0.5,0.0,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),-0.2941037109934403,0.39743494722459183,-0.17853623509950708,3,3,2,4,3,4,4,4
4016,U875156,1042a263-2be0-4b12-a3b6-ac20a12250c8,Reading,MA,Middlesex,1867,42.53507,-71.10555,25048,Urban,America/New_York,"Lighting technician, broadcasting/film/video",1.0,0.8611111111111112,Highschool,Part Time,33186.785,Married,Male,No,-0.08854597190661564,11,0.5,0.0,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Mailed Check,-0.27880630638555093,-0.14404917767609346,-0.3397814443948652,5,5,5,3,4,4,5,4
4017,D766594,7c65d5ac-1f7f-4837-a077-63f3d95c8799,Long Creek,SC,Oconee,29658,34.76476,-83.28647,491,Urban,America/New_York,"Editor, commissioning",1.0,-0.6388888888888888,Graduate Degree,Part Time,12265.71,Divorced,Male,No,-0.11739503020936277,16,0.0,1.0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Mailed Check,0.09742604049249824,0.0091011497763423,0.10006011162529371,4,4,5,3,3,4,5,5
4018,B770701,4022a501-8cd4-47d6-88ad-c2b2bc9d2b51,Elk Grove Village,IL,Cook,60007,42.0076,-87.99298,33420,Suburban,America/Chicago,Radiation protection practitioner,0.0,0.2222222222222222,Bachelor's Degree,Student,81116.37,Divorced,Female,No,0.8991654736682593,14,0.0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Mailed Check,-0.1950296461957602,-0.18390637696821338,-0.31051001899801395,3,2,3,3,2,3,5,3
4019,D791037,30d7b031-ef27-4fbc-a975-ea71a351ea35,Canada,KY,Pike,41519,37.58399,-82.32156,1107,Rural,America/New_York,Water quality scientist,3.0,0.9444444444444444,Highschool,Student,53936.98,Widowed,Prefer not to answer,No,-1.1802079532789715,13,-0.5,2.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Credit Card (automatic),0.04415616088952822,0.38100280296395894,0.1288852059685496,2,3,4,4,5,3,3,3
4020,P810146,001b4804-4ddb-4d6d-a3c9-a501d9e8a8b5,Chantilly,VA,Loudoun,20152,38.91757,-77.50414,34191,Rural,America/New_York,Chief Technology Officer,6.0,0.5,No Diploma,Part Time,33186.785,Separated,Prefer not to answer,Yes,-0.17251198888842983,13,0.0,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Yes,No,Electronic Check,-0.18037244805536737,-0.11110196296096535,-0.15763712021249984,4,4,2,2,5,4,2,4
4021,C542651,54a17f33-1db2-4ef9-ba30-e4892d743ac5,Johnstown,PA,Cambria,15901,40.32837,-78.9142,3417,Rural,America/New_York,"Surveyor, land/geomatics",4.0,0.1388888888888889,Bachelor's Degree,Full Time,52230.66,Married,Female,Yes,0.08906128769174537,13,0.0,0.0,No,Month-to-month,No,No,DSL,No,Yes,No,Yes,Yes,Yes,No,No,No,Credit Card (automatic),-0.17395698063336612,0.02880090502203327,-0.14156400414480635,5,5,2,4,3,4,4,4
4022,P290956,a6954654-479d-49ec-988c-8fb594754e17,Kempton,IL,Ford,60946,40.91651,-88.20291,445,Urban,America/Chicago,Conference centre manager,3.0,0.75,Associate's/Some College,Full Time,33186.785,Separated,Female,No,1.553227238046956,14,-0.5,0.0,No,Month-to-month,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Yes,Mailed Check,-0.1362093419927095,-0.6538012755486268,-0.13785182458787912,4,4,4,4,4,4,3,3
4023,M07233,f3a48b86-d1ee-4c55-8dfe-5f9c9213a6d8,Goodwell,OK,Texas,73939,36.77794,-101.7913,1709,Rural,America/Chicago,Materials engineer,2.0,-0.6111111111111112,Graduate Degree,Full Time,33186.785,Widowed,Prefer not to answer,No,-0.32878110485975587,16,-0.5,1.0,No,Month-to-month,No,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,No,Yes,Electronic Check,-0.12398734053978654,0.21809588985677203,-0.17018235435259607,4,3,4,4,3,6,3,3
4024,M392798,e6b1d6d5-fcf1-43ec-8c80-33c5aec31454,Bellefonte,PA,Centre,16823,40.93769,-77.77303,30228,Suburban,America/New_York,Community arts worker,1.0,-0.7777777777777778,Highschool,Part Time,20770.05,Widowed,Male,No,-0.33669961827470185,12,-0.5,0.0,Yes,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,No,No,Bank Transfer(automatic),-0.03664438001389649,-0.6287081282329182,0.016428919062506393,4,4,4,3,4,3,4,4
4025,T08967,c4521e16-6e97-4af3-b640-d8bb302a0293,Anita,PA,Jefferson,15711,41.00813,-78.96225,412,Urban,America/New_York,"Designer, interior/spatial",2.0,0.027777777777777776,Bachelor's Degree,Full Time,21302.51,Divorced,Male,No,0.30758338542703306,17,-0.5,0.0,No,Month-to-month,No,No,DSL,No,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,-0.04237860823784797,-0.1332623935360583,0.011432563075568326,5,5,5,2,5,4,3,3
4026,B440428,cd256a85-2b90-48a4-a732-728c3811c955,Leon,OK,Love,73441,33.90457,-97.43061,165,Suburban,America/Chicago,Medical technical officer,3.0,-0.5,Graduate Degree,Full Time,34235.37,Never Married,Male,No,6.623570589553725,10,1.0,1.0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,-0.18037244805536737,-0.7700893150949549,-0.1920315471467005,2,1,2,3,4,3,2,2
4027,H466889,494d930a-3a6f-425c-8ba0-330390fb95ea,Cassandra,PA,Cambria,15925,40.40856,-78.64065,206,Rural,America/New_York,Mudlogger,1.0,0.6111111111111112,Bachelor's Degree,Unemployed,6908.55,Divorced,Female,Yes,-1.2521045813619531,13,0.0,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,-0.16674007112180178,0.23696957263283902,-0.14079538851889561,2,3,2,2,6,4,3,3
4028,B607212,5275090a-1129-4e98-be5e-e21070763b76,Troy,MI,Oakland,48084,42.56064,-83.17572,15725,Rural,America/Detroit,Materials engineer,3.0,-0.9166666666666666,Bachelor's Degree,Full Time,56188.74,Never Married,Male,No,-0.3286098998552851,9,-0.5,0.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Mailed Check,-0.06204383196809225,0.9145244185194054,-0.048479052034427206,5,5,3,5,3,4,4,5
4029,Q155887,5f84358a-b428-4879-b0e1-745a9983af0c,Vancouver,WA,Clark,98660,45.68773,-122.7319,12349,Urban,America/Los_Angeles,"Copywriter, advertising",1.0,-0.08333333333333333,No Diploma,Full Time,1779.33,Widowed,Female,Yes,-0.6087694082646792,14,1.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),-0.008566871295040406,0.21783913760269974,-0.05924037963421405,3,2,3,5,3,3,4,3
4030,S28437,5e837d85-f643-4942-b148-2acbf08a252c,Point Pleasant,PA,Bucks,18950,40.44282,-75.07147,165,Rural,America/New_York,"Geneticist, molecular",4.0,-0.7777777777777778,No Diploma,Student,33186.785,Widowed,Male,Yes,0.05547442976593779,6,0.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,-0.18037244805536737,-0.4935432164415288,-0.25624729162229054,3,3,4,4,4,3,3,4
4031,N132108,67af0b46-0d20-495d-84b6-698621fb799a,Linton,ND,Emmons,58552,46.23898,-100.3011,1668,Urban,America/Chicago,"Education officer, community",1.0,-0.3888888888888889,Bachelor's Degree,Student,89377.1,Separated,Female,Yes,0.9165769549529676,8,0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic Check,-0.3123844252026291,0.00271902231797167,-0.39537109107386326,4,4,5,4,3,4,4,4
4032,Y761222,fde61f7a-6bd8-4bcf-bc35-be8718c65565,Aurora,NE,Hamilton,68818,40.81766,-98.0083,5493,Urban,America/Chicago,Lexicographer,1.0,-0.6666666666666666,Associate's/Some College,Full Time,11098.33,Married,Female,No,-0.3836296393552656,16,-0.5,0.0,No,One year,No,Yes,None,Yes,Yes,No,No,No,No,No,Yes,Yes,Electronic Check,-0.001779022256181808,-0.33732302508170536,-0.07348871289252877,5,4,5,3,4,3,4,4
4033,D299114,ada2d0c7-abec-46bc-8e64-05fabce86f93,Hightstown,NJ,Mercer,8520,40.25527,-74.53163,27093,Rural,America/New_York,Ophthalmologist,2.0,-0.8055555555555556,Highschool,Retired,104452.6,Married,Male,No,1.3294223719260239,13,-0.5,0.0,No,One year,No,No,None,Yes,No,Yes,No,Yes,No,No,Yes,No,Bank Transfer(automatic),-0.23762670166592406,-0.6321160758537423,-0.25859876397723264,2,1,4,1,5,1,1,3
4034,J243604,cbfe6e7c-8ac8-47ba-a323-97f532082c99,Muldraugh,KY,Meade,40155,37.93704,-85.99176,1066,Rural,America/New_York,"Administrator, sports",2.0,-0.19444444444444445,Associate's/Some College,Student,39855.47,Widowed,Male,No,-0.3176622533638738,10,0.5,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,No,Bank Transfer(automatic),-0.25738495848431997,-0.006280064450540849,-0.3170399911678905,2,2,2,2,4,3,3,1
4035,H752457,6c7763cf-8c08-492b-81b8-6d2b4b69408a,Scottville,NC,Ashe,28672,36.48329,-81.32758,16,Suburban,America/New_York,Seismic interpreter,1.0,-0.1388888888888889,Bachelor's Degree,Full Time,47053.09,Divorced,Female,No,0.8007507919152055,16,0.0,0.0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),0.15383856707569174,-0.7202554567874507,0.035857905937089096,5,6,4,6,1,4,4,6
4036,M834837,67e7d4b9-6871-46fc-80fc-52b29bef8b73,Enterprise,MS,Clarke,39330,32.18562,-88.85773,2643,Suburban,America/Chicago,Metallurgist,1.0,0.5,Graduate Degree,Full Time,55691.37,Never Married,Male,No,0.19469861008136322,12,0.0,1.0,No,One year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,No,Mailed Check,0.05382339551118227,-0.2802538563597513,-0.026888584758420608,4,5,3,5,2,4,5,4
4037,D948859,c1a19ba9-6016-4489-9ae3-e4020e949bbb,Jamaica,NY,Queens,11433,40.69818,-73.78687,36489,Suburban,America/New_York,"Designer, ceramics/pottery",4.0,0.2222222222222222,Graduate Degree,Retired,8435.92,Never Married,Female,No,-0.0762090610903887,15,0.0,0.0,No,One year,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),-0.22041479421678178,-0.3055112613286863,-0.30182664716892255,5,5,4,3,3,3,4,4
4038,Q957429,7e174e38-cc6d-45e3-b143-964de38b15eb,Minneapolis,MN,Hennepin,55418,45.02122,-93.24282,30211,Urban,America/Chicago,Clothing/textile technologist,1.0,0.2222222222222222,Highschool,Full Time,33186.785,Married,Male,No,0.16704866350953315,13,-0.5,0.0,No,Two Year,No,No,DSL,Yes,No,Yes,Yes,No,No,No,No,No,Electronic Check,-0.3053973756788556,-0.8024448833115685,-0.30090293799956025,3,4,4,4,4,1,1,2
4039,V684670,c57d8b9d-10f9-4f4b-92dd-053e4780ae50,Bayamon,PR,BayamÃ³n,959,18.38485,-66.15583,47459,Rural,America/Puerto_Rico,"Nurse, adult",1.0,0.25,Associate's/Some College,Full Time,33186.785,Widowed,Male,Yes,1.340285656531175,12,0.5,2.0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Bank Transfer(automatic),-0.30968748187741046,0.0532944321667405,-0.2274958454470629,4,5,5,4,4,5,3,3
4040,A703201,d5c0d70c-64ce-4e6b-8cc8-f5754e617ec8,Fence Lake,NM,Cibola,87315,34.74291,-108.6828,188,Urban,America/Denver,Insurance risk surveyor,1.0,-0.1388888888888889,Associate's/Some College,Full Time,54101.82,Never Married,Female,No,-0.39739167957629573,13,-0.5,0.0,No,Two Year,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),-0.029733816266841226,-0.027083375968394274,-0.1920315471467005,3,3,4,4,5,4,4,3
4041,H557601,052bfa59-e86b-40df-acd9-027b2f6ff94b,Gully,MN,Polk,56646,47.77582,-95.63722,518,Suburban,America/Chicago,Osteopath,1.0,0.8888888888888888,No Diploma,Unemployed,33186.785,Widowed,Female,No,0.009122761295997404,7,0.5,2.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,No,Credit Card (automatic),-0.2589246637628979,0.18647549424343426,-0.3336407655250964,3,3,4,3,5,3,4,4
4042,Y401866,18712d01-8543-41ee-b435-5d8e0e6c4dee,Shaktoolik,AK,Nome,99771,64.36188,-161.2063,294,Urban,America/Anchorage,Chartered loss adjuster,0.0,0.027777777777777776,Associate's/Some College,Full Time,84724.98,Widowed,Female,No,0.12197821299136297,10,0.0,0.0,No,One year,No,Yes,None,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,-0.047675665313848856,0.2524703919470233,-0.1920315471467005,4,5,3,5,2,5,3,5
4043,V990367,61eeceb2-74c7-4fbb-b23d-77e11626b4a3,Richmond,CA,Contra Costa,94804,37.92101,-122.3416,41510,Rural,America/Los_Angeles,Careers information officer,3.0,0.1111111111111111,Graduate Degree,Unemployed,31936.02,Divorced,Male,Yes,1.358955799113573,12,-0.5,1.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),-0.08481162865666464,0.22997187765849308,-0.11691821296512551,3,2,3,4,2,4,3,4
4044,Q675449,18cdcac1-9d3c-445e-a436-df04ec439845,Jellico,TN,Campbell,37762,36.57706,-84.12601,2845,Rural,America/New_York,"Research officer, government",0.0,-0.3611111111111111,Highschool,Part Time,19460.56,Widowed,Female,No,-0.23909697606854438,12,-0.5,0.0,No,One year,No,Yes,None,Yes,Yes,Yes,Yes,No,No,No,No,No,Electronic Check,-0.044361792967344715,-0.5317434865909081,-0.1920315471467005,3,3,4,2,4,3,4,3
4045,N524138,e9f34cf0-f833-49b8-96c4-3e9daa9fef0f,Randolph,WI,Dodge,53956,43.5418,-89.0182,3318,Rural,America/Chicago,Civil Service administrator,1.0,-0.19444444444444445,Associate's/Some College,Full Time,57786.83,Separated,Female,Yes,-0.1330412277457342,16,0.5,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Electronic Check,-0.1319898734480604,0.2335632197465119,-0.18792714442991715,3,3,3,4,3,3,4,2
4046,V29948,c472663a-07ac-4ffd-8680-61032b4689d8,Pleasantville,NJ,Atlantic,8232,39.38769,-74.51489,19403,Suburban,America/New_York,Architect,0.0,-0.3611111111111111,Associate's/Some College,Full Time,76658.88,Separated,Male,Yes,-0.8791645922557231,13,0.0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,No,Electronic Check,-0.18037244805536737,0.33257390574861484,-0.33571529525011845,6,6,4,2,4,5,3,4
4047,I303339,61a958a6-365f-4fcf-b010-ec473f2d9516,Milton,NH,Strafford,3851,43.4361,-71.01649,4072,Urban,America/New_York,Technical author,1.0,0.16666666666666666,Highschool,Full Time,2477.91,Never Married,Male,No,-0.16586589633016283,20,-0.5,1.0,No,One year,No,No,Fiber Optic,No,No,No,Yes,Yes,No,No,No,Yes,Mailed Check,-0.18201241508537663,-0.34532380805488044,-0.28716520368609433,4,5,3,5,3,4,4,4
4048,N527948,54a95819-1afa-4ebd-8178-67358ea5bd38,Skaneateles Falls,NY,Onondaga,13153,42.99654,-76.45361,382,Suburban,America/New_York,Hydrologist,3.0,-0.4722222222222222,Bachelor's Degree,Unemployed,5289.83,Separated,Female,Yes,0.5435440324319257,10,1.0,1.0,No,One year,Yes,Yes,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Mailed Check,-0.05160272771787314,1.1660634855199796,-0.0004794433124710336,4,4,5,4,4,3,1,3
