CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
6379,Q213577,574495b3-ff0c-4d9e-a8af-f6e2a3c593c8,Wilmore,PA,Cambria,15962,40.38814,-78.71507,172,Suburban,America/New_York,"Engineer, production",3.0,-0.19444444444444445,Associate's/Some College,Full Time,33186.785,Widowed,Male,No,0.09006054746750966,10,0.0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,0.14317576641478602,0.20292358584904063,0.21127919734940104,4,4,3,3,5,3,3,3
6380,J745220,23d32433-8e92-4b2f-a811-bc9df1429501,Gibbs,MO,Adair,63540,40.10398,-92.40659,129,Suburban,America/Chicago,Glass blower/designer,1.0,-0.2222222222222222,Bachelor's Degree,Retired,63252.08,Separated,Male,No,0.7248589292614922,9,0.0,1.0,Yes,One year,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Electronic Check,0.5484250354282417,0.9104275455957285,0.7997568961371224,5,5,4,2,5,2,3,3
6381,L283891,3f580ab4-9b87-431b-9d19-977e7d3044a2,Dallas,GA,Paulding,30132,33.98839,-84.85866,40441,Rural,America/New_York,General practice doctor,7.0,-0.4722222222222222,No Diploma,Retired,5609.56,Married,Female,No,1.610706103974789,12,0.0,1.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),0.4726134970996898,0.22950780991976596,0.5601358853180445,3,2,2,4,3,2,2,4
6382,Y538750,13ec1090-8383-41c5-9de8-b40bb34b3ff5,Wildwood,GA,Dade,30757,34.94195,-85.43514,2128,Suburban,America/New_York,"Exhibitions officer, museum/gallery",0.0,0.5555555555555556,Graduate Degree,Full Time,33186.785,Never Married,Male,No,0.2259034853362737,9,-0.5,1.0,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic Check,0.44761584628952794,1.1451660846667835,0.5121570814896766,3,4,3,1,3,3,3,3
6383,Z334157,8f8a5a4a-0c9c-40b0-bd51-57ea66ef9c6a,Cohocton,NY,Steuben,14826,42.49149,-77.49698,2000,Suburban,America/New_York,Advertising account planner,0.0,0.19444444444444445,Associate's/Some College,Full Time,33211.59,Widowed,Female,No,0.0675174273794963,13,0.0,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),0.143102078759878,0.8547186854000086,0.22457309673657566,4,3,2,3,4,1,2,2
6384,V225599,80d01587-dd17-4470-93f2-d77cb8496f04,Justin,TX,Denton,76247,33.09842,-97.32495,14260,Suburban,America/Chicago,Site engineer,0.0,0.25,Associate's/Some College,Full Time,102544.2,Never Married,Male,No,0.47568684996167326,14,-0.5,0.0,No,Month-to-month,Yes,No,DSL,No,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,0.23027177625063797,-0.6417211617312457,-0.6785376745958711,2,3,3,5,2,5,5,3
6385,V186499,58f2bb17-abf4-4f85-8abf-7f2c36ba32ac,Sand Lake,MI,Kent,49343,43.29646,-85.53554,6020,Rural,America/Detroit,Armed forces operational officer,1.0,0.7777777777777778,Bachelor's Degree,Full Time,39464.48,Never Married,Female,No,-0.5857444780455073,12,-0.5,1.0,No,Month-to-month,No,No,,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,0.29414666068819795,0.6404007215674445,0.3723518135910992,3,3,3,3,3,4,3,5
6386,P940749,db788a25-53cb-4dcf-b253-a409bef6f5e6,Princeton,MN,Mille Lacs,55371,45.5801,-93.59086,16968,Rural,America/Chicago,Drilling engineer,0.0,-0.5,No Diploma,Unemployed,33186.785,Never Married,Female,No,-0.9141032704605724,9,-0.5,0.0,Yes,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,Yes,No,No,Yes,Electronic Check,0.5364232752294957,-0.8368879589852051,0.5750460398597188,4,4,5,4,3,3,5,4
6387,I136611,91d888d5-abe8-4126-97a1-0517e0d3a11f,Lawrence Township,NJ,Mercer,8648,40.28492,-74.72187,31725,Suburban,America/New_York,Land,1.0,0.2777777777777778,No Diploma,Full Time,39231.3,Never Married,Female,No,1.1030731152248163,18,-0.5,0.0,No,One year,Yes,No,,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),0.15620337070046614,-0.11683184400992237,0.1757789386400612,4,5,4,3,5,4,4,3
6388,I182227,7d640255-8431-4bb7-8fd3-bab7e44d5506,Cape Coral,FL,Lee,33990,26.62789,-81.94331,32901,Suburban,America/New_York,Statistician,1.0,-0.08333333333333333,Associate's/Some College,Part Time,33186.785,Separated,Female,No,-1.7782924481919726,15,0.5,0.0,No,Two Year,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Yes,Electronic Check,0.514109720568235,-0.2747217223884647,0.6798369579797201,4,4,5,3,4,3,3,4
6389,N660411,b6626c69-c1c9-46cc-ab4a-cbcf1582103a,Lakeport,CA,Lake,95453,39.0456,-122.9373,11092,Urban,America/Los_Angeles,Production manager,1.0,-0.5,High School,Full Time,83330.44,Married,Male,No,0.34384320686137515,4,0.0,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Electronic Check,0.5111612816167905,0.6143379756773508,0.591658252171618,5,5,3,4,2,6,6,2
6390,A968154,63896b0e-5da8-4817-92e9-34ed3c1a2650,Lake Forest,IL,Lake,60045,42.23838,-87.86979,21131,Urban,America/Chicago,International aid/development worker,1.0,0.5,Graduate Degree,Part Time,33186.785,Divorced,Female,No,0.9323147325049057,13,1.5,0.0,No,Month-to-month,Yes,No,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Electronic Check,0.24968595488005108,0.8365147911128267,-0.5552497125065208,3,4,4,4,5,3,3,2
6391,W26439,4b81d6ed-6ef6-45c5-889e-448980041092,Independence,CA,Inyo,93526,36.81065,-118.2851,570,Urban,America/Los_Angeles,Oncologist,1.0,-0.1111111111111111,Associate's/Some College,Part Time,33186.785,Married,Male,No,0.9869762723380885,12,0.0,0.0,No,Two Year,No,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Credit Card (automatic),0.5779139021672883,0.8645087604792038,0.7694800437241135,3,4,3,3,5,3,4,4
6392,Z841374,6595cfa3-f95f-42ff-a608-a8570ccd9e10,Tiptonville,TN,Lake,38079,36.4302,-89.46291,5264,Urban,America/Chicago,Technical sales engineer,4.0,-0.4166666666666667,High School,Student,26393.06,Married,Prefer not to answer,No,-0.8354166383662901,8,-0.5,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,No,Yes,Electronic Check,0.4918002700295262,-0.8723149858437033,0.49542167130439674,5,5,6,3,4,3,3,4
6393,A615789,a5fcb1b5-3f5f-4b25-92e1-420cf36c8056,Pendleton,NC,Northampton,27862,36.49468,-77.17962,649,Suburban,America/New_York,"Psychologist, sport and exercise",8.0,-0.6388888888888888,No Diploma,Unemployed,11786.95,Widowed,Female,No,-0.2716069793285505,10,-0.5,1.0,No,One year,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,0.5672892616357086,1.662579287064557,0.7333518658724223,4,4,3,4,3,3,3,5
6394,N772001,817ea15f-eb6e-4a40-bc22-ff9a1675b760,Minneapolis,MN,Anoka,55449,45.17275,-93.19465,27946,Rural,America/Chicago,"Engineer, electronics",1.0,-0.6388888888888888,Bachelor's Degree,Full Time,24707.03,Never Married,Female,No,0.21580712696985904,11,0.0,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),0.5143408572883134,-0.9222684492385084,0.47952731028822915,4,4,2,5,3,4,3,2
6395,C915618,5d9d9021-627f-425f-ad30-fceeae021ca0,Holliday,MO,Monroe,65258,39.52302,-92.1334,437,Rural,America/Chicago,Applications developer,1.0,0.2222222222222222,Bachelor's Degree,Full Time,4108.64,Married,Male,No,0.3431304165924327,7,0.5,0.0,No,Month-to-month,Yes,No,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Bank Transfer(automatic),0.514109720568235,-0.07369427585676608,0.646073628691916,5,4,4,5,2,4,5,3
6396,B921488,702d0c13-ff2a-48ae-aeea-bb01dd6ab80f,Lickingville,PA,Clarion,16332,41.35694,-79.36797,43,Rural,America/New_York,Intelligence analyst,2.0,-0.5833333333333334,Bachelor's Degree,Part Time,8916.93,Divorced,Female,No,0.07962809495529644,15,-0.5,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Bank Transfer(automatic),0.27391128444636725,1.3548082869531346,0.4080778203589242,3,2,3,5,2,2,3,3
6397,Q715652,8e66f11c-d87c-407c-9751-bbe5faa249cf,North Brookfield,NY,Madison,13418,42.84506,-75.38218,324,Suburban,America/New_York,Plant breeder/geneticist,0.0,-0.1111111111111111,High School,Full Time,33186.785,Separated,Female,No,0.4994435180392156,14,0.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No,No,Yes,Mailed Check,0.21646420212908385,-0.654549206027881,0.28249445072615187,5,5,4,6,2,5,5,5
6398,D428991,67041d0d-9f5d-4294-a7ce-8b563329213a,Minneapolis,MN,Hennepin,55446,45.04404,-93.48756,24473,Suburban,America/Chicago,Intelligence analyst,0.0,0.5,Graduate Degree,Full Time,33186.785,Widowed,Male,No,0.1785999260641378,12,-0.5,1.0,Yes,Month-to-month,No,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),0.3119412033178363,-0.6203868036257768,0.3963104733916276,3,3,4,3,4,2,4,3
6399,M462715,febec4c9-0761-4832-b2ce-7dcdb33e98a5,Jekyll Island,GA,Glynn,31527,31.07232,-81.44036,568,Urban,America/New_York,Air traffic controller,1.0,0.5,Bachelor's Degree,Full Time,25676.69,Never Married,Female,No,-0.1910402501166618,19,-0.5,0.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,No,Yes,No,Bank Transfer(automatic),0.19136021723462432,-0.6857565654064068,0.263588968503056,2,4,4,4,3,3,3,3
6400,E231042,76ed8553-8ace-427c-9aea-b7501d96396e,Daisy,GA,Evans,30423,32.14919,-81.83224,121,Urban,America/New_York,Research scientist (maths),4.0,0.3333333333333333,Associate's/Some College,Full Time,50199.18,Separated,Female,No,0.07165431773785301,4,-0.5,0.0,No,One year,Yes,Yes,,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),0.27120144425600456,-0.7240748459085896,0.27248926924383954,2,3,3,3,3,3,4,4
6401,E224206,55a69380-537b-4d00-8f40-4c9ea2d86d7f,Kingsport,TN,Sullivan,37660,36.52903,-82.57457,39062,Rural,America/New_York,Magazine journalist,3.0,-0.2777777777777778,Associate's/Some College,Full Time,33186.785,Widowed,Male,No,0.8926014873308451,10,0.0,0.0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,No,Mailed Check,0.2310041755751157,-0.896542192327354,0.35728083649963,3,4,3,3,4,4,3,3
6402,J220096,0a45372c-ea7e-4158-95bc-a5add69ab60c,White City,KS,Morris,66872,38.79575,-96.76543,1030,Suburban,America/Chicago,Warden/ranger,0.0,-0.027777777777777776,Graduate Degree,Full Time,33186.785,Married,Female,No,0.8694132469361305,7,0.5,0.0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No,No,Mailed Check,0.23669211632991108,-0.16449207919754696,0.22923718009938343,3,3,5,3,4,2,2,5
6403,Q748629,cec7ca1d-36e7-4274-9f7f-62bcb99e3052,Ogilvie,MN,Kanabec,56358,45.84355,-93.45215,3326,Suburban,America/Chicago,Database administrator,2.0,-0.4722222222222222,Associate's/Some College,Full Time,15745.22,Widowed,Male,No,0.10073661184379226,4,-0.5,0.0,Yes,One year,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Mailed Check,0.43341614191324834,0.3083642413444348,0.6354139154912518,4,3,3,3,2,3,2,2
6404,G44628,9c53f20f-ad0c-4fd2-9102-07a0920aad40,Houston,TX,Harris,77095,29.90819,-95.65323,71878,Urban,America/Chicago,Chemical engineer,1.0,0.05555555555555555,High School,Full Time,24072.79,Divorced,Male,No,-0.3181794774419388,8,0.5,0.0,No,Month-to-month,Yes,No,,Yes,No,Yes,No,No,No,No,No,Yes,Credit Card (automatic),0.20642924938779292,-1.4065771960997162,0.18913179864820195,5,5,4,3,4,3,5,5
6405,B369070,9ee79e15-60c6-4e2d-b648-2b5f19a2b8e2,Odessa,TX,Ector,79766,31.70334,-102.412,6815,Suburban,America/Chicago,Chartered certified accountant,0.0,-0.05555555555555555,Associate's/Some College,Student,32663.78,Divorced,Male,No,0.8817179017370225,15,0.0,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Mailed Check,0.6089910643338958,0.5168406927132277,0.3507451549039748,3,3,5,3,4,3,5,4
6406,I891354,db1f74ec-8fb8-441d-9363-f8b1e98fb91b,Shullsburg,WI,Lafayette,53586,42.57309,-90.22662,2231,Urban,America/Chicago,Air broker,2.0,0.5,No Diploma,Full Time,38833.39,Separated,Female,No,-0.5553372060788818,15,-0.5,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,Electronic Check,0.5198314270585704,-0.17784160167481386,0.48584435580691643,2,3,3,4,3,2,3,3
6407,B118468,2f10347a-5c3e-4ea6-a0d5-f4fca7a846b6,Sharpsburg,IA,Taylor,50862,40.81279,-94.65335,206,Urban,America/Chicago,"Surveyor, building",9.0,0.6944444444444444,Associate's/Some College,Full Time,58813.9,Widowed,Male,No,-0.1298918677030203,10,0.5,0.0,No,One year,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,No,No,Credit Card (automatic),0.270404498276848,-0.5142412754825572,0.4207405887411266,4,5,5,3,5,3,5,3
6408,B317246,42ebb91f-6aff-4553-a96e-d55c31e7b827,London,OH,Madison,43140,39.88297,-83.42996,24514,Urban,America/New_York,Environmental consultant,1.0,0.6388888888888888,Bachelor's Degree,Full Time,80087.23,Never Married,Female,No,0.47808913362124245,5,0.5,0.0,No,One year,No,Yes,,Yes,No,Yes,No,No,No,No,No,Yes,Mailed Check,0.5482959421188838,-1.4115899250452177,0.49668829227075484,4,4,5,5,4,5,3,4
6409,G486098,1550d1c8-6dcf-4788-8767-63e8baa08f39,Hillsboro,OR,Washington,97123,45.44163,-122.9841,48770,Suburban,America/Los_Angeles,Tree surgeon,1.0,-0.3888888888888889,High School,Part Time,23874.86,Divorced,Female,No,-0.9920696685900655,14,0.0,0.0,No,Month-to-month,No,No,,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Mailed Check,0.5490078208306025,0.1696382874204757,0.6374071056661694,2,1,2,1,6,1,2,3
6410,R935847,2cd29448-0286-46e9-bf32-adcc91a9c613,Lanesboro,IA,Carroll,51451,42.18453,-94.69468,124,Rural,America/Chicago,Podiatrist,1.0,0.7777777777777778,Associate's/Some College,Student,33186.785,Never Married,Male,No,0.4842064982078636,12,-0.5,1.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Electronic Check,0.4483221284704939,-0.2147756526333021,0.5893936596052494,4,3,4,6,3,4,3,5
6411,A32952,9291a8f9-facc-42e6-a992-7b1ca978c4fc,Turon,KS,Reno,67583,37.80188,-98.47697,873,Suburban,America/Chicago,Forensic scientist,1.0,-0.16666666666666666,High School,Full Time,49511.19,Widowed,Male,No,0.25576849533880497,12,-0.5,0.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,0.28854490650699105,0.848842088777296,0.39876640120268797,4,4,4,3,3,4,4,4
6412,F659682,00bee736-236a-4d8e-9cd0-b7de9043f1b5,Cary,IL,McHenry,60013,42.22038,-88.23584,25827,Urban,America/Chicago,"Engineer, maintenance",1.0,-0.9444444444444444,High School,Full Time,11791.97,Widowed,Male,No,-0.6523540519785695,11,0.0,1.0,No,One year,No,No,DSL,No,Yes,No,No,Yes,Yes,No,No,Yes,Electronic Check,0.4727674016953836,-0.3232750088946017,0.5295580354937222,2,2,2,4,4,2,3,2
6413,S469701,adde68b2-13c8-459b-af4a-e4c4314a4320,Clermont,FL,Lake,34714,28.4113,-81.78117,21743,Suburban,America/New_York,Chartered management accountant,4.0,-0.1111111111111111,No Diploma,Part Time,33186.785,Widowed,Male,No,0.3829023090671027,12,-0.5,0.0,No,Two Year,No,No,,Yes,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,0.5178651792541905,-0.49703568499071216,0.5429363609840699,3,4,5,3,5,4,2,3
6414,B785760,4c4370d3-1fd3-49a2-b418-6236cf88689d,Jacksonville,IL,Morgan,62650,39.73455,-90.22337,26749,Urban,America/Chicago,General practice doctor,4.0,-0.1111111111111111,High School,Student,5411.4,Divorced,Male,Yes,0.1596478253057338,11,-0.5,1.0,No,Month-to-month,Yes,No,,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,0.3666659465260764,0.6611434331743987,0.46262855394680946,5,5,4,2,5,2,3,4
6415,U924025,18fdf89f-be71-47b7-a21b-7970be6bb426,Las Vegas,NV,Clark,89145,36.1677,-115.2779,24385,Rural,America/Los_Angeles,Comptroller,1.0,-0.2222222222222222,High School,Full Time,43388.31,Divorced,Female,No,-0.004205965600147227,8,0.0,0.0,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,0.041015201650367476,0.373842445070884,0.18745497694142574,3,3,4,4,3,3,3,3
6416,P661258,a13f7b07-0156-4ca8-b2d1-cb493176097a,Houston,TX,Harris,77085,29.62431,-95.48427,18274,Urban,America/Chicago,"Engineer, manufacturing",1.0,-0.7777777777777778,High School,Full Time,33186.785,Married,Female,No,-0.5859858342441681,7,-0.5,2.0,No,One year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,0.4296746745541739,1.3584650131555445,0.6438689144215479,4,3,3,3,3,3,4,4
6417,G590799,cbac7d6a-552a-4523-9b13-04202392a3d8,Alberton,MT,Mineral,59820,46.89598,-114.6371,1925,Suburban,America/Denver,Environmental health practitioner,4.0,-0.8055555555555556,High School,Unemployed,22431.45,Separated,Female,No,0.564711196621031,16,0.0,1.0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Credit Card (automatic),0.5410019835891446,-0.4603679546932802,0.6933616526380697,3,4,3,3,3,2,2,4
6418,I860167,5775c946-a927-4e57-b5df-a205b1fccf18,Chalmers,IN,White,47929,40.67631,-86.91639,710,Suburban,America/Indiana/Indianapolis,Financial planner,0.0,0.6111111111111112,Graduate Degree,Unemployed,14242.01,Separated,Female,No,1.3130462410636092,11,-0.5,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),0.4529471014843637,0.39002262128093673,0.4564893079660551,4,5,4,5,3,3,5,4
6419,B66948,fc926f96-2339-41d7-a8d0-c0189958ae37,Diamond City,AR,Boone,72630,36.47426,-92.91033,253,Rural,America/Chicago,Forensic scientist,8.0,-0.5833333333333334,Bachelor's Degree,Full Time,33186.785,Never Married,Female,No,-1.2500271135211427,19,0.0,2.0,Yes,Month-to-month,Yes,Yes,,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,0.5139326836454308,0.3262125098387095,0.675807446903264,3,2,3,4,2,4,5,5
6420,Y990162,d45feab1-d1e8-4039-be81-c78f591aa48d,Shiocton,WI,Outagamie,54170,44.5136,-88.57595,3576,Rural,America/Chicago,"Engineer, materials",2.0,-0.1388888888888889,Associate's/Some College,Full Time,21248.31,Never Married,Male,No,5.989234619168392,12,0.0,1.0,No,Two Year,Yes,No,DSL,Yes,No,No,No,Yes,No,No,Yes,No,Credit Card (automatic),0.46786819867464113,-0.02500543691835489,0.6031934273551879,4,5,4,3,4,4,5,3
6421,Y590115,72e2e6d6-ce2d-45cf-9f36-1779fc2e9d11,Fort Payne,AL,DeKalb,35968,34.48975,-85.7657,4584,Urban,America/Chicago,Training and development officer,4.0,0.5833333333333334,Associate's/Some College,Full Time,121444.9,Married,Male,No,-0.5812836741345552,16,0.5,1.0,Yes,Month-to-month,No,No,Fiber Optic,No,No,No,Yes,No,No,Yes,No,No,Bank Transfer(automatic),0.5855542859506074,-0.14621482712348652,0.6530573651231619,5,5,4,3,4,4,4,5
6422,U529658,50535548-092f-4777-ba45-70762e5924e1,Green Mountain Falls,CO,El Paso,80819,38.96087,-105.0137,779,Rural,America/Denver,Audiological scientist,0.0,0.5833333333333334,Associate's/Some College,Full Time,42883.22,Married,Male,No,0.5840309708409466,12,-0.5,0.0,No,Two Year,No,No,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Electronic Check,0.577361151479966,-0.47772504496237295,0.5837155453293275,3,4,4,3,3,4,5,3
6423,Z269213,fbf54e94-4483-4823-b392-c8c9b4b8b15c,Watersmeet,MI,Gogebic,49969,46.2463,-89.22107,1271,Rural,America/Menominee,Farm manager,0.0,0.1111111111111111,Associate's/Some College,Retired,33186.785,Married,Male,No,0.459021993927028,9,-0.5,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,0.5756420837838216,0.645672913815664,0.6539454451377921,1,3,2,3,2,2,5,4
6424,J04479,efb091a9-5c46-4049-a934-3d2f9daa5a36,East Hickory,PA,Forest,16321,41.57103,-79.3996,58,Rural,America/New_York,Museum/gallery conservator,3.0,0.9444444444444444,Associate's/Some College,Full Time,16960.17,Married,Male,No,0.6343684000869048,14,0.5,1.0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Electronic Check,0.24540423575233491,0.22104136447336684,0.3252374596452231,2,1,3,4,3,3,4,4
6425,B181180,078067fe-872e-4584-a139-401c81745106,Ben Wheeler,TX,Van Zandt,75754,32.4258,-95.66521,6304,Suburban,America/Chicago,"Loss adjuster, chartered",0.0,0.8611111111111112,High School,Full Time,36835.17,Separated,Male,No,0.8369203867332256,10,-0.5,0.0,No,Month-to-month,Yes,No,,Yes,No,No,No,No,No,Yes,Yes,No,Credit Card (automatic),0.36864432014708687,0.08898777968629512,0.555378428520477,3,2,2,4,4,2,3,3
6426,J908601,29648b0f-60f4-4d70-8a93-779f412732d6,Sopchoppy,FL,Wakulla,32358,30.11418,-84.5603,1889,Urban,America/New_York,"Civil engineer, contracting",0.0,-0.08333333333333333,High School,Unemployed,10560.99,Separated,Male,No,6.5447756855198564,12,-0.5,0.0,Yes,Month-to-month,Yes,Yes,,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,0.4257602743948472,-0.39112936702209355,0.45047647172130206,3,2,2,4,4,2,3,2
6427,F455342,9660378d-7fab-4683-8501-d04db298b172,Spencertown,NY,Columbia,12165,42.31057,-73.50767,191,Suburban,America/New_York,Water engineer,2.0,-0.75,Associate's/Some College,Full Time,5911.41,Separated,Female,No,-0.585249359488441,11,0.5,0.0,No,Two Year,Yes,No,DSL,Yes,No,No,No,No,Yes,No,No,No,Electronic Check,0.5910370205778113,-1.04642012459124,0.6698003461274765,2,2,3,4,4,3,4,3
6428,Q546354,4a67cb1a-f337-438b-87ea-5017a55366ee,Stevensville,VA,King and Queen,23161,37.71658,-76.93068,158,Urban,America/New_York,"Pharmacist, hospital",1.0,-0.1111111111111111,Bachelor's Degree,Full Time,27784.38,Widowed,Female,No,0.3507703553294851,9,0.0,2.0,No,Month-to-month,No,No,DSL,No,Yes,Yes,No,No,No,Yes,Yes,No,Electronic Check,0.4019832269418066,0.8521702996732531,0.59261102827618,4,3,4,3,5,2,4,3
6429,A100934,7352e657-fb90-4b44-9dd4-1f1499d46e74,Whiteface,TX,Cochran,79379,33.51064,-102.6464,594,Suburban,America/Chicago,"Engineer, electrical",1.0,0.2777777777777778,High School,Unemployed,33186.785,Widowed,Female,No,-0.24019007152528368,16,1.5,0.0,No,Month-to-month,No,No,DSL,No,No,Yes,No,No,No,Yes,No,No,Mailed Check,0.3952075071597493,-0.7863061701984467,0.4916986636894609,4,2,4,3,4,5,2,2
6430,N93461,de8b9c4a-0ef9-42d6-99c4-73c3587c9d1a,Branchport,NY,Yates,14418,42.60783,-77.2151,1333,Urban,America/New_York,Catering manager,1.0,-0.027777777777777776,No Diploma,Full Time,15778.64,Married,Female,No,-0.21428939347739373,10,-0.5,1.0,No,One year,No,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,0.1969571210891791,1.7368173673849179,0.3299907869051353,3,3,3,3,3,3,3,2
6431,V946663,a7fea1c7-5a25-4737-9295-9bbc83147c04,New Palestine,IN,Hancock,46163,39.72867,-85.90342,12768,Urban,America/Indiana/Indianapolis,Newspaper journalist,0.0,0.5833333333333334,Associate's/Some College,Full Time,27100.67,Divorced,Male,No,0.47230786318042023,11,-0.5,1.0,No,Month-to-month,Yes,No,,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),0.4548734273693757,-0.3178848062935789,0.475779525447362,2,1,3,4,3,3,3,5
6432,S258229,840460f9-4475-4b93-8ca3-ef3dc8be7f33,Salem,NH,Rockingham,3079,42.79023,-71.22023,29133,Suburban,America/New_York,"Chemist, analytical",1.0,-0.027777777777777776,High School,Retired,33727.33,Never Married,Male,No,-0.5852892847661635,12,0.5,0.0,No,Month-to-month,Yes,No,,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),0.4347645327225517,0.6520311202565746,0.5466556978988679,4,3,3,4,4,3,3,4
